Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 68			20 Sep 1722	"mssST 57, v. 21"	"Correspondent: Willes, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:46:26	B. Black ; M. Einaudi	V. Wilkie	1100177	mssST_57_v21_074.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1297		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1297/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1297/full/full/0/default.jpg
p. 69			20 Sep 1722	"mssST 57, v. 21"	Correspondent: Jones (Mr) of the Temple.					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:46:36	B. Black ; M. Einaudi	V. Wilkie	1100178	mssST_57_v21_075.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1298		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1298/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1298/full/full/0/default.jpg
p. 70			21 Sep 1722	"mssST 57, v. 21"	Correspondent: Hall (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:46:46	B. Black ; M. Einaudi	V. Wilkie	1100179	mssST_57_v21_076.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1299		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1299/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1299/full/full/0/default.jpg
p. 71				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:46:55	B. Black ; M. Einaudi	V. Wilkie	1100180	mssST_57_v21_077.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1300		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1300/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1300/full/full/0/default.jpg
p. 72			22 Sep 1722	"mssST 57, v. 21"	Correspondent: Schaub (Sr Luke).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:47:05	B. Black ; M. Einaudi	V. Wilkie	1100181	mssST_57_v21_078.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1301		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1301/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1301/full/full/0/default.jpg
p. 73			22 Sep 1722	"mssST 57, v. 21"	"Correspondent: Benard, (Chev r)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:47:14	B. Black ; M. Einaudi	V. Wilkie	1100182	mssST_57_v21_079.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1302		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1302/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1302/full/full/0/default.jpg
p. 74			22 Sep 1722	"mssST 57, v. 21"	Correspondent: Stuart (Dr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:47:23	B. Black ; M. Einaudi	V. Wilkie	1100183	mssST_57_v21_080.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1303		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1303/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1303/full/full/0/default.jpg
p. 75			22 Sep 1722	"mssST 57, v. 21"	Correspondent: Grey (Cap).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:47:32	B. Black ; M. Einaudi	V. Wilkie	1100184	mssST_57_v21_081.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1304		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1304/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1304/full/full/0/default.jpg
p. 76				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:47:41	B. Black ; M. Einaudi	V. Wilkie	1100185	mssST_57_v21_082.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1305		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1305/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1305/full/full/0/default.jpg
p. 77			23 Sep 1722	"mssST 57, v. 21"	Correspondent: Eyles (Sr John).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:47:51	B. Black ; M. Einaudi	V. Wilkie	1100186	mssST_57_v21_083.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1306		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1306/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1306/full/full/0/default.jpg
p. 78				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:00	B. Black ; M. Einaudi	V. Wilkie	1100187	mssST_57_v21_084.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1307		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1307/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1307/full/full/0/default.jpg
p. 79			28 Sep 1722	"mssST 57, v. 21"	Correspondent: Stewart (Dr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:09	B. Black ; M. Einaudi	V. Wilkie	1100188	mssST_57_v21_085.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1308		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1308/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1308/full/full/0/default.jpg
p. 80				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:19	B. Black ; M. Einaudi	V. Wilkie	1100189	mssST_57_v21_086.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1309		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1309/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1309/full/full/0/default.jpg
p. 81				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:28	B. Black ; M. Einaudi	V. Wilkie	1100190	mssST_57_v21_087.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1310		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1310/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1310/full/full/0/default.jpg
p. 82				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:37	B. Black ; M. Einaudi	V. Wilkie	1100191	mssST_57_v21_088.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1311		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1311/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1311/full/full/0/default.jpg
p. 83				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:46	B. Black ; M. Einaudi	V. Wilkie	1100192	mssST_57_v21_089.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1312		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1312/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1312/full/full/0/default.jpg
p. 84			29 Sep 1722	"mssST 57, v. 21"	Correspondent: Crosbie (Maj r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:48:56	B. Black ; M. Einaudi	V. Wilkie	1100193	mssST_57_v21_090.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1313		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1313/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1313/full/full/0/default.jpg
p. 85				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:49:07	B. Black ; M. Einaudi	V. Wilkie	1100194	mssST_57_v21_091.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1314		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1314/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1314/full/full/0/default.jpg
blank				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:49:17	B. Black ; M. Einaudi	V. Wilkie	1100195	mssST_57_v21_092.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1315		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1315/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1315/full/full/0/default.jpg
blank				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:49:27	B. Black ; M. Einaudi	V. Wilkie	1100196	mssST_57_v21_093.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1316		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1316/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1316/full/full/0/default.jpg
p. 86				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:49:36	B. Black ; M. Einaudi	V. Wilkie	1100197	mssST_57_v21_094.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1317		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1317/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1317/full/full/0/default.jpg
p. 87			29 Sep 1722	"mssST 57, v. 21"	Correspondent: Kerr (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:49:45	B. Black ; M. Einaudi	V. Wilkie	1100198	mssST_57_v21_095.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1318		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1318/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1318/full/full/0/default.jpg
p. 88				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:49:55	B. Black ; M. Einaudi	V. Wilkie	1100199	mssST_57_v21_096.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1319		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1319/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1319/full/full/0/default.jpg
p. 89			30 Sep 1722	"mssST 57, v. 21"	Correspondent: Price (Mr of Knighton).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:50:04	B. Black ; M. Einaudi	V. Wilkie	1100200	mssST_57_v21_097.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1320		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1320/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1320/full/full/0/default.jpg
p. 90			30 Sep 1722	"mssST 57, v. 21"	Correspondent: Backer (Msrs).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:50:13	B. Black ; M. Einaudi	V. Wilkie	1100201	mssST_57_v21_098.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1321		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1321/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1321/full/full/0/default.jpg
p. 91			30 Sep 1722	"mssST 57, v. 21"	Correspondent: Pels & Sons (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:50:23	B. Black ; M. Einaudi	V. Wilkie	1100202	mssST_57_v21_099.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1322		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1322/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1322/full/full/0/default.jpg
p. 92			30 Sep 1722	"mssST 57, v. 21"	Correspondent: Hall (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:50:33	B. Black ; M. Einaudi	V. Wilkie	1100203	mssST_57_v21_100.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1323		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1323/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1323/full/full/0/default.jpg
p. 93			19 Oct 1722	"mssST 57, v. 21"	Correspondent: Castlick (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:50:42	B. Black ; M. Einaudi	V. Wilkie	1100204	mssST_57_v21_101.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1324		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1324/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1324/full/full/0/default.jpg
p. 94				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:50:51	B. Black ; M. Einaudi	V. Wilkie	1100205	mssST_57_v21_102.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1325		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1325/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1325/full/full/0/default.jpg
p. 95			3 Nov 1722	"mssST 57, v. 21"	Correspondent: Pels & Sons (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:00	B. Black ; M. Einaudi	V. Wilkie	1100206	mssST_57_v21_103.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1326		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1326/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1326/full/full/0/default.jpg
p. 96			3 Nov 1722	"mssST 57, v. 21"	Correspondent: Stuart (Dr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:09	B. Black ; M. Einaudi	V. Wilkie	1100207	mssST_57_v21_104.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1327		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1327/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1327/full/full/0/default.jpg
p. 97				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:19	B. Black ; M. Einaudi	V. Wilkie	1100208	mssST_57_v21_105.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1328		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1328/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1328/full/full/0/default.jpg
p. 98			3 Nov 1722	"mssST 57, v. 21"	"Correspondent: Benard, (Chev r)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:28	B. Black ; M. Einaudi	V. Wilkie	1100209	mssST_57_v21_106.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1329		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1329/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1329/full/full/0/default.jpg
p. 99			5 Nov 1722	"mssST 57, v. 21"	Correspondent: Price (Mr of Knighton).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:38	B. Black ; M. Einaudi	V. Wilkie	1100210	mssST_57_v21_107.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1330		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1330/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1330/full/full/0/default.jpg
p. 100			16 Nov 1722	"mssST 57, v. 21"	Correspondent: Brydges (Dr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:47	B. Black ; M. Einaudi	V. Wilkie	1100211	mssST_57_v21_108.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1331		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1331/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1331/full/full/0/default.jpg
p. 101				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:51:56	B. Black ; M. Einaudi	V. Wilkie	1100212	mssST_57_v21_109.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1332		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1332/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1332/full/full/0/default.jpg
p. 102			17 Nov 1722	"mssST 57, v. 21"	Correspondent: Acton (Mr.).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:52:06	B. Black ; M. Einaudi	V. Wilkie	1100213	mssST_57_v21_110.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1333		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1333/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1333/full/full/0/default.jpg
p. 103				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:52:15	B. Black ; M. Einaudi	V. Wilkie	1100214	mssST_57_v21_111.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1334		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1334/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1334/full/full/0/default.jpg
p. 104				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:52:24	B. Black ; M. Einaudi	V. Wilkie	1100215	mssST_57_v21_112.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1335		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1335/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1335/full/full/0/default.jpg
p. 105			17 Nov 1722	"mssST 57, v. 21"	Correspondent: Lewis (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:52:33	B. Black ; M. Einaudi	V. Wilkie	1100216	mssST_57_v21_113.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1336		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1336/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1336/full/full/0/default.jpg
p. 106				"mssST 57, v. 21"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:52:43	B. Black ; M. Einaudi	V. Wilkie	1100217	mssST_57_v21_114.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1337		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1337/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1337/full/full/0/default.jpg
p. 107			19 Nov 1722	"mssST 57, v. 21"	Correspondent: Gray (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 21 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:10:24 15:52:52	B. Black ; M. Einaudi	V. Wilkie	1100218	mssST_57_v21_115.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1338		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1338/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1338/full/full/0/default.jpg
