Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.20r,ND,Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.20v,ND,Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.21r,ND,Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.21v,"7,19,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.22r,"7,19,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.22v,"7,31,22",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.23r,"8,2,22",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.23v,"8,23,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.24r,"8,23,22",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.24v,"8,30,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.25r,"8,30,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.25v,"8,30,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.26r,"8,30,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.26v,"8,30,22",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.27r,"10,4,22",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.27v,"11,23,22",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.28r,"11,23,22",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.28v,"6,23,23",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.29r,"8,29,23",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.29v,"3,25,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.30r,"1,14,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.30r,"1,23,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.30v,"2,20,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.31r,"2,21,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.31r,"2,20,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.31v,"5,7,24",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.32r,"5,7,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.32v,"7,3,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.33r,"8,3,24",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.33v,"8,3,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.34r,"11,3,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.34r,"11,3,24",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.34v,"11,3,24",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.35r,"11,3,24",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.35v,"11,3,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.36r,"12,10,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.36v,"12,22,24",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.37r,"3,3,25",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.37v,"3,4,25",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.38r,"6,17,25",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.38v,"6,17,25",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.39r,"6,17,25",Correspondence,delivered on June 18
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.39v,"6,14,25",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.40r,"8,5,25",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.40v,"8,5,25",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.41r,"8,27,25",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.41v,"11,23,25",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.42r,"2,2,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.42r,"2,2,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.42v,"2,16,26","Correspondence
",
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.43r,"2,22,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.43v,"2,22,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.44r,"2,22,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.44r,"2,23,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.44r,"3,2,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.44v,"3,4,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.45r,"3,14,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.45v,"3,21,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.45v,"3,21,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.46r,"4,22,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.46r,"4,26,26",Correspondence,
MS 25560,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.46v,"4,28,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.47r,"5,4,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.47r,"5,10,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.47v,"5,27,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.48r,"5,26,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.48r,"5,27,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.48v,"10,7,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.49r,"10,6,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.49v,"10,6,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.50r,"4,16,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.50r,"4,16,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.50r,"4,16,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.50v,"10,12,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.51r,"10,12,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.51v,"10,12,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.52r,"10,12,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.52v,"10,12,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.53r,"11,3,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.53v,"11,17,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.54r,"12,20,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.54v,"12,20,26",Correspondence,
,,,,,
MS 25560,,f.54v,"1,14,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.55r,"1,14,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.55v,"1,14,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.55v,"2,10,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.56r,"2,10,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.56v,"2,16,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.56v,"2,23,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.57r,"2,27,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.57v,"2,27,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.58r,"3,9,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.58v,"3,9,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.58v,"3,13,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.59r,"3,13,26",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.59v,"3,13,26",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.60r,"4,7,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.60r,"4,14,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.60v,"5,29,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.60v,"5,30,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.61r,"5,30,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.61r,"6,20,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.61v,"6,1,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.61v,"7,4,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.62r,"7,4,27",Correspondence,
MS 25560,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.62v,"7,6,27",Correspondence,
MS 25560,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.63r,"7,20,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.63v,"7,20,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.64r,"7,20,27",Correspondence,
MS 25560,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.64r,"8,2,27",Correspondence,
MS 25560,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.64v,"9,14,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.65r,"9,14,27",Correspondence,
MS 25560,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.65v,"9,28,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.66r,"9,28,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.66v,"10,25,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.67r,"10,25,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.67v,"12,29,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.68r,"12,22,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.68v,"12,22,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.69r,"2,20,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.69v,"2,20,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.70r,"2,20,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.70v,"2,20,27",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.71r,"2,20,27",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.71v,"4,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.72r,"4,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.72v,"4,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.73r,"4,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.73v,"4,3,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.74r,"5,10,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.74v,"5,10,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.75r,"5,10,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.75v,"5,10,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.76r,"6,26,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.76v,"6,26,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.77r,"6,26,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.77v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.78r,"8,3,28",Correspondence,"copy of the answer of the SSC to diverse 
complaints of the spainards against them 
referred to in the forgoing memorials"
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.78v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.79r,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.79v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.80r,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.80v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.81r,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.81v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.82r,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.82v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.83r,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.83v,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.84r,"8,3,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.84v,"8,3,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.85r,"9,5,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.85v,"9,5,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.86r,"10,10,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.86v,"11,7,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.87r,"11,7,28",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.87v,"11,14,28",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.88r,"1,5,29",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.88v,"1,5,29",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.89r,"1,5,29",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.89v,"1,5,29",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.90r,"1,24,29",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.90v,"3,18,29",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.91r,"3,29,29",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.91v,"3,29,29",Correspondence,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.92r,"3,29,29",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.92v,"4,16,29",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.93r,"9,5,29",Correspondence,
,,,,,
MS 25560,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441816.0x000001,f.93r,"12,11,29",Correspondence,
,,,,,
