Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.18r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.18v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.19r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.19v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.20r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.20v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.21r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.21v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.22r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.22v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.23r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.23v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.24r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=35&xywh=2224%2C-2552%2C3335%2C12770,f.24v,"12,12,23",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.25r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.25v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.26r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.26v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.27r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.27v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.28r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.28v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.29r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.29v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.30r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.30v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.31r,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.31v,"12,12,23",Court of Directors Report,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=60&xywh=1251%2C735%2C3216%2C5571,f.32r,"12,12,23",Court of Directors Report,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=75&xywh=2316%2C-238%2C3341%2C5787,f.32v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=76&xywh=2737%2C415%2C3289%2C5698,f.33r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=77&xywh=3243%2C46%2C3341%2C5787,f.33r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=79&xywh=2194%2C192%2C3341%2C5787,f.34v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=80&xywh=2483%2C154%2C3282%2C5685,f.35r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=81&xywh=2349%2C4159%2C3341%2C5787,f.35v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=83&xywh=2763%2C274%2C3341%2C5787,f.36v,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=84&xywh=-1%2C-785%2C6560%2C11364,f.37r,"12,12,23",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=85&xywh=0%2C-897%2C6681%2C11575,f.37v,"12,12,23",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=86&xywh=-367%2C-1444%2C7321%2C12682,f.38r,"2,21,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=87&xywh=0%2C-897%2C6681%2C11575,f.38v,"2,27,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=88&xywh=2224%2C971%2C3643%2C6311,f.39r,"2,27,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=91&xywh=4572%2C367%2C1670%2C2893,f.40v,"3,12,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=93&xywh=-1%2C-1133%2C6692%2C12048,f.41v,"3,31,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=94&xywh=2168%2C4283%2C1647%2C2917,f.42r,"4,2,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=94&xywh=1972%2C5576%2C1830%2C3241,f.42r,"4,2,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=95&xywh=-4259%2C0%2C15222%2C9782,f.42v,"3,21,24",Correspondence,*Out of sequence
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=103&xywh=4207%2C11%2C1692%2C2996,f.46v,"4,30,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=109&xywh=4212%2C-50%2C1876%2C3321,f.49v,"4,30,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=110&xywh=3240%2C-85%2C3295%2C5834,f.50r,"5,7,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=111&xywh=3255%2C-376%2C3376%2C5977,f.50v,"5,7,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=111&xywh=3804%2C2936%2C3376%2C5977,f.50v,"5,14,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=112&xywh=2172%2C5729%2C1654%2C2928,f.51r,"6,4,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=113&xywh=1509%2C4148%2C3374%2C5974,f.51v,"6,4,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=114&xywh=1761%2C2974%2C1654%2C2928,f.52r,"6,4,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=114&xywh=2224%2C3698%2C2963%2C5246,f.52r,"6,4,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=115&xywh=-656%2C-1176%2C7302%2C12927,f.52v,"6,4,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=117&xywh=4750%2C5869%2C1695%2C3002,f.53v,"6,19,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=118&xywh=2475%2C1984%2C3296%2C5835,f.54r,"6,19,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=119&xywh=1433%2C2742%2C1697%2C3005,f.54v,"6,26,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=119&xywh=1433%2C2742%2C1697%2C3005,f.54v,"6,26,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=120&xywh=2861%2C18%2C3249%2C5753,f.55r,"6,18,24",Correspondence,*Out of sequence
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=121&xywh=4434%2C1278%2C1700%2C3010,f.55v,"6,18,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=122&xywh=-1%2C-865%2C6461%2C11438,f.56r,"7,9,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=125&xywh=2383%2C2101%2C1702%2C3014,f.57v,"7,9,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=126&xywh=1288%2C4086%2C3243%2C5742,f.58r,"7,2,24",Correspondence,*Out of sequence
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=127&xywh=2250%2C23%2C3408%2C6034,f.58v,"7,30,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=128&xywh=1445%2C1240%2C3248%2C5750,f.59r,"8,10,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=128&xywh=1445%2C1240%2C3248%2C5750,f.59r,"9,1,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=128&xywh=1445%2C1240%2C3248%2C5750,f.59r,"9,17,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=130&xywh=0%2C-919%2C6521%2C11546,f.60r,"10,1,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=138&xywh=2018%2C3510%2C1811%2C3207,f.64r,"10,1,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=139&xywh=374%2C-1576%2C7548%2C13364,f.64v,"10,7,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=139&xywh=374%2C-1576%2C7548%2C13364,f.64v,"10,14,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=140&xywh=0%2C-919%2C6521%2C11546,f.65r,"10,15,24",Court of Directors Report,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=143&xywh=1752%2C1003%2C3407%2C6031,f.66v,"10,30,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=143&xywh=1752%2C1003%2C3407%2C6031,f.66v,"11,3,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=146&xywh=0%2C-919%2C6521%2C11546,f.68v,"11,12,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=164&xywh=0%2C-919%2C6521%2C11546,f.77r,"11,19,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=166&xywh=2824%2C2693%2C2921%2C5171,f.78r,"11,26,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=167&xywh=3004%2C499%2C3431%2C6074,f.78v,"11,19,24",Correspondence,*Out of sequence
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=173&xywh=2729%2C270%2C3385%2C5993,f.81v,"11,19,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=175&xywh=3371%2C4748%2C3388%2C5997,f.82v,"11,19,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=177&xywh=4420%2C5648%2C1690%2C2992,f.83v,"11,27,24",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=178&xywh=0%2C-925%2C6528%2C11558,f.84r,"11,27,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=179&xywh=2392%2C593%2C3379%2C5981,f.84v,"10,15,24",Correspondence,*Out of sequence
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=180&xywh=2883%2C-451%2C3265%2C5781,f.85r,"12,17,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=182&xywh=-1%2C-931%2C6535%2C11569,f.86r,"12,23,24",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=183&xywh=-135%2C1762%2C7508%2C13293,f.86v,"12,6,24",Correspondence,*Out of sequence
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=185&xywh=3128%2C164%2C3379%2C5981,f.87v,"1,15,25",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=194&xywh=1173%2C-336%2C3313%2C5866,f.92r,"1,19,25",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=194&xywh=1173%2C-336%2C3313%2C5866,f.92r,"1,21,25",Correspondence,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=195&xywh=1640%2C1901%2C3360%2C5950,f.92v,"1,21,25",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=196&xywh=3721%2C576%2C1656%2C2933,f.93r,"1,28,25",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=197&xywh=-501%2C-1975%2C7466%2C13218,f.93v,"1,25,25",Correspondence,*Out of sequence
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=198&xywh=4102%2C4044%2C1656%2C2933,f.94r,"1,28,25",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=199&xywh=3016%2C1831%2C3352%2C5935,f.94v,"2,4,25",Correspondence,
,,,,,
MS 25564,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442234.0x000001#?c=0&m=0&s=0&cv=211&xywh=1733%2C-465%2C3324%2C5885,f.100v,"2,24,25",Correspondence,
,,,,,
