Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.42v,"8,2,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.43r,"8,2,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.43v,"8,2,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.44r,"9,14,39",Meeting Minutes,*Over a month between meetings
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.44v,"9,14,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.45r,"9,14,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.45v,"9,21,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.46r,"9,21,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.46v,"9,28,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.47r,"9,28,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.47v,"9,28,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.48r,"10,10,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.48v,"10,10,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.49r,"10,10,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.49v,"10,19,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.50r,"10,19,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.50v,"10,19,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.51r,"10,26,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.51v,"10,26,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.52r,"11,2,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.52v,"11,2,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.53r,"11,2,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.53v,"11,9,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.54r,"11,9,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.54v,"11,9,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.54v,"11,16,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.55r,"11,16,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.55v,"11,16,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.56r,"11,27,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.56v,"11,27,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.57r,"11,27,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.57v,"12,4,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.58r,"12,4,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.58v,"12,4,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.59r,"12,4,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.59r,"12,7,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.59v,"12,7,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.60r,"12,7,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.60v,"12,7,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.61r,"12,7,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.61v,"12,12,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.62r,"12,14,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.62v,"12,14,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.63r,"12,14,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.63v,"12,14,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.64r,"12,19,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.64v,"12,19,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.65r,"12,19,39",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.65v,"12,19,39",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.66r,"1,11,40",Meeting Minutes,*Almost a month between meetings
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.66v,"1,11,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.67r,"1,11,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.67v,"1,11,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.68r,"1,11,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.68v,"1,18,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.69r,"1,18,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.69v,"1,18,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.70r,"2,1,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.70v,"2,1,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.71r,"2,1,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.71v,"2,1,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.72r,"2,1,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.72r,"2,15,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.72v,"2,15,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.73r,"2,15,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.73v,"2,15,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.74r,"2,15,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.74v,"2,29,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.75r,"2,29,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.75v,"2,29,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.76r,"3,14,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.76v,"3,14,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.77r,"3,14,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.77v,"3,14,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.78r,"3,21,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.78v,"3,21,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.79r,"3,28,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.79v,"3,28,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.80r,"3,28,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.80v,"3,28,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.81r,"3,28,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.81r,"4,18,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.81v,"4,18,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.82r,"4,18,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.82v,"4,18,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.83r,"4,18,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.83v,"4,25,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.84r,"4,25,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.84v,"4,25,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.85r,"5,2,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.85v,"5,2,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.86r,"5,2,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.86v,"5,2,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.87r,"5,9,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.87v,"5,9,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.88r,"5,9,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.88v,"5,14,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.89r,"5,22,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.89v,"5,22,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.90r,"5,22,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.90v,"5,22,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.91r,"6,6,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.91v,"6,6,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.92r,"6,6,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.92v,"6,6,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.93r,"6,12,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.93v,"6,12,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.94r,"6,12,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.94v,"6,12,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.95r,"6,19,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.95v,"6,19,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.96r,"6,19,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.96r,"7,3,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.96v,"7,3,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.97r,"7,3,40",Meeting Minutes,
,,,,,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.97v,"7,10,40",Meeting Minutes,
MS 25510,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440695.0x000001,f.98r,"7,10,40",Meeting Minutes,
