Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.12r,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.12v,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.13r,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.13v,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.14r,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.14v,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.15r,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.15v,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.16r,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.16v,"7,8,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=12&xywh=0%2C-784%2C6397%2C11406,f.17r,"7,8,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.17v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.18r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.18v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.19r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.19v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.20r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.20v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.21r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.21v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.22r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.22v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.23r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.23v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.24r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.24v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.25r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.25v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.26r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.26v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.27r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.27v,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.28r,"6,24,25",Court of Directors Report,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=45&xywh=18%2C-820%2C7421%2C13232,f.28v,"6,24,25",Court of Directors Report,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=69&xywh=1618%2C2817%2C3349%2C5928,f.29r,"6,24,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=70&xywh=0%2C-833%2C6457%2C11432,f.30r,"6,24,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=71&xywh=1386%2C1174%2C3349%2C5928,f.30v,"6,24,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=73&xywh=0%2C-1017%2C6719%2C11896,f.31v,"7,1,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=74&xywh=0%2C-833%2C6457%2C11432,f.32r,"7,1,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=75&xywh=-1%2C-1027%2C6732%2C11917,f.32v,"7,15,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=76&xywh=3669%2C5409%2C3228%2C5716,f.33r,"7,22,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=78&xywh=0%2C-833%2C6457%2C11432,f.34r,"7,22,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=78&xywh=0%2C-833%2C6457%2C11432,f.34r,"7,22,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=80&xywh=0%2C-833%2C6457%2C11432,f.35r,"7,23,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=80&xywh=0%2C-833%2C6457%2C11432,f.35r,"7,23,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=81&xywh=3165%2C580%2C3016%2C5340,f.35v,"7,9,25",Correspondence,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=82&xywh=2302%2C241%2C3228%2C5716,f.36r,"7,12,25",Correspondence,*Out of sequence
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=83&xywh=0%2C-1038%2C6743%2C11939,f.36v,"7,12,25",Correspondence,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=83&xywh=0%2C-1038%2C6743%2C11939,f.36v,"7,20,25",Correspondence,*Out of sequence
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=84&xywh=1143%2C1168%2C3228%2C5716,f.37r,"7,20,25",Correspondence,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=84&xywh=1143%2C1168%2C3228%2C5716,f.37r,"7,22,25",Correspondence,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=84&xywh=1143%2C1168%2C3228%2C5716,f.38v,"7,30,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=88&xywh=1081%2C3678%2C3228%2C5716,f.39r,"7,30,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=89&xywh=1333%2C1950%2C3376%2C5978,f.39v,"7,30,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=89&xywh=1333%2C1950%2C3376%2C5978,f.39v,"7,29,25",Correspondence,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=90&xywh=0%2C-833%2C6457%2C11432,f.40r,"8,5,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=93&xywh=0%2C-1081%2C6787%2C12017,f.41v,"8,5,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=96&xywh=0%2C-908%2C6526%2C11554,f.43r,"8,13,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=96&xywh=0%2C-908%2C6526%2C11554,f.43r,"8,17,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=97&xywh=1088%2C1031%2C3393%2C6008,f.43v,"8,17,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=98&xywh=1054%2C3549%2C3265%2C5781,f.44r,"8,17,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=99&xywh=0%2C-1081%2C6787%2C12017,f.44v,"8,24,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=102&xywh=2772%2C1159%2C3264%2C5780,f.46r,"8,24,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=103&xywh=0%2C-1081%2C6787%2C12017,f.46v,"8,24,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=104&xywh=769%2C3810%2C3280%2C5807,f.47r,"9,3,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=105&xywh=4831%2C235%2C1697%2C3004,f.47v,"9,9,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=105&xywh=4831%2C235%2C1697%2C3004,f.47v,"9,11,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=106&xywh=0%2C-951%2C6574%2C11639,f.48r,"9,16,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=108&xywh=881%2C1304%2C3318%2C5874,f.49r,"9,17,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=108&xywh=881%2C1304%2C3318%2C5874,f.49r,"9,21,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=109&xywh=3174%2C48%2C3393%2C6008,f.49v,"9,21,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=109&xywh=3174%2C48%2C3393%2C6008,f.49v,"9,23,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=110&xywh=655%2C3505%2C4141%2C7331,f.50r,"10,12,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=111&xywh=1168%2C1135%2C3391%2C6004,f.50v,"10,14,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=111&xywh=1168%2C1135%2C3391%2C6004,f.50v,"10,21,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=114&xywh=2545%2C1643%2C3774%2C6683,f.52r,"10,22,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=115&xywh=4579%2C4013%2C1701%2C3012,f.52v,"11,2,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=116&xywh=1248%2C2757%2C3774%2C6683,f.53r,"11,2,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=117&xywh=4667%2C652%2C1698%2C3006,f.53v,"11,3,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=117&xywh=4667%2C652%2C1698%2C3006,f.53v,"11,3,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=118&xywh=1022%2C2549%2C3774%2C6683,f.54r,"11,1,25",Correspondence,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=119&xywh=2846%2C22%2C3398%2C6017,f.54v,"11,26,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=119&xywh=2846%2C22%2C3398%2C6017,f.54v,"12,8,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=120&xywh=3096%2C2160%2C3397%2C6014,f.55r,"12,16,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=121&xywh=3690%2C552%2C3398%2C6015,f.55v,"12,20,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=121&xywh=3690%2C552%2C3398%2C6015,f.55v,"12,20,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=122&xywh=788%2C2477%2C3397%2C6014,f.56r,"12,23,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=122&xywh=788%2C2477%2C3397%2C6014,f.56r,"12,23,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=124&xywh=2389%2C22%2C3397%2C6014,f.57r,"12,23,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=127&xywh=2748%2C2421%2C3398%2C6017,f.58v,"12,24,25",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=128&xywh=2292%2C119%2C3397%2C6014,f.59r,"12,24,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=128&xywh=2292%2C119%2C3397%2C6014,f.59r,"12,28,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=128&xywh=2292%2C119%2C3397%2C6014,f.59r,"12,24,25",Correspondence,*Out of sequence
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=130&xywh=-1%2C-1132%2C6795%2C12029,f.60r,"12,24,25",Court of Directors Report,*Out of sequence
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=132&xywh=2430%2C38%2C3397%2C6014,f.61r,"12,28,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=133&xywh=909%2C-376%2C6308%2C11167,f.61v,"1,25,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=133&xywh=909%2C-376%2C6308%2C11167,f.61v,"1,28,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=134&xywh=-1%2C-1132%2C6795%2C12029,f.62r,"1,28,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=135&xywh=2901%2C44%2C3406%2C6030,f.62v,"1,28,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=135&xywh=2901%2C44%2C3406%2C6030,f.62v,"2,10,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=144&xywh=106%2C-824%2C6499%2C11505,f.67r,"2,10,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=145&xywh=-1%2C-1114%2C6813%2C12061,f.67v,"2,24,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=162&xywh=2401%2C80%2C3380%2C5984,f.76r,"3,17,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=163&xywh=3316%2C-381%2C3406%2C6030,f.76v,"3,24,25",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=164&xywh=2656%2C64%2C3374%2C5974,f.77r,"3,28,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=164&xywh=2656%2C64%2C3374%2C5974,f.77r,"4,21,26",Correspondence,
,,,,,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=165&xywh=-1%2C-1122%2C6813%2C12061,f.77v,"4,28,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=169&xywh=-1%2C-1122%2C6813%2C12061,f.79v,"4,28,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=174&xywh=2427%2C583%2C3360%2C5949,f.82r,"4,28,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=179&xywh=3027%2C141%2C3393%2C6006,f.84v,"4,28,26",Correspondence,
MS 25565,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442303.0x000001#?c=0&m=0&s=0&cv=184&xywh=2098%2C800%2C3360%2C5949,f.87r,"4,28,26",Correspondence,
