Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.5v,"3,16,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.6r,"9,15,13",Correspondence,"has been in 1713 for almost a year, 
so docs are not chronological"
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.6r,"9,11,13",Court Decision,this resolution enclosed in previous document
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.6v,"10,15,13",Correspondence,"*October written as ""8ber"""
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.6v,"11,11,13",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.6v,"11,24,13",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.7r,"4,9,14",Correspondence,*Significant time between entries
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.7r,"4,18,14",Declaration,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.7v,"4,5,14",Correspondence,"*Date earlier than date of previous document
(I think)"
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.7v,"5,11,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.8r,"5,17,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.8v,"4,26,14",Accounting Report,*Date earlier than date of previous document
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.8v,"5,28,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.9r,"5,28,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.9r,"6,1,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.9r,"4,15,14",Correspondence,*Date earlier than date of previous document
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.9v,"4,15,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.10r,"11,7,13",Correspondence,"*Date earlier than date of previous document
includes inventory"
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.10v,"5,20,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.10v,"6,8,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.10v,"6,11,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.11r,"6,15,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.11v,"6,15,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.12r,"6,17,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.12v,"6,2,14",Copy of Correspondence,*Date earlier than date of previous document
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.12v,"6,22,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.13r,"6,29,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.13r,"7,5,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.13v,No Date,Dispatch,*In Spanish
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.14r,"12,15,14",Correspondence,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.14v,"12,15,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.15r,"12,15,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.15v,"12,15,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.16r,"12,15,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.16v,"9,10,14",Memorial,*Date earlier than date of previous document
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.17r,"9,10,14",Memorial,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.17v,"9,10,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.18r,"9,10,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.18v,"9,10,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.19r,"9,10,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.19r,No Date,Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.19v,No Date,Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.20r,No Date,Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.20v,No Date,Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.21r,No Date,Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.21v,No Date,Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.22r,"11,22,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.22v,"11,22,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.23r,"12,10,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.23r,"12,17,14",Correspondence,*Month written as Xber
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.23v,"12,17,14",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.24r,"12,17,14",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.24r,"11,26,14",Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.24v,"11,26,14",Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.25r,"11,26,14",Memorial,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.25r,"1,25,15",Extract of Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.25v,"1,25,15",Extract of Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.26r,"1,25,15",Extract of Memorial,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.26r,No Date,Extract of Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.26v,No Date,Extract of Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.27r,No Date,Extract of Memorial,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.27v,No Date,Extract of Memorial,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.27v,"5,13,15",Extract of Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.28r,"5,13,15",Extract of Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.28r,"5,20,15",Extract of Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.28v,"5,20,15",Extract of Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.29r,"5,18,15",Correspondence,*In Spanish
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.29v,"5,18,15",Correspondence,*In Spanish
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.30r,"6,22,14",Copy of Treaty,*In Spanish
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.30v,"4,15,15",Memorial of Factors,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.31r,"4,15,15",Memorial of Factors,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.31r,"4,15,15",Correspondence,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.31v,"4,15,15",Correspondence,
,,,,,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.31v,"6,25,15",Correspondence,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.32r,"6,25,15",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.32v,"5,14,15",Discussion of Salaries,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.33r,"5,14,15",Discussion of Salaries,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.33v,"6,9,15",Discussion of Salaries,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.34r,"6,9,15",Discussion of Salaries,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.34v,"6,12,15",Dispatch,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.34v,"6,13,15",Dispatch,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.35r,"5,14,15",Discussion of Salaries,Date earlier than date of previous document
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.35v,"5,14,15",Discussion of Salaries,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.36r,"5,14,15",Discussion of Salaries,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.36r,"5,16,15",Dispatch,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.36r,"5,16,15",Dispatch,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.36r,"7,27,15",Dispatch,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.36v,"8,12,15",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.36v,"8,21,15",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.37r,"8,21,15",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.37v,"8,16,15",Correspondence,"Date earlier than date of previous document
translated"
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.38r,"8,16,15",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.38v,No Date,Correspondence,Translated
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.39r,No Date,Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.39v,No Date,Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.40r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.40v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.41r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.41v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.42r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.42v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.43r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.43v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.44r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.44v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.45r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.45v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.46r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.46v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.47r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.47v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.48r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.48v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.49r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.49v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.50r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.50v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.51r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.51v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.52r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.52v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.53r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.53v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.54r,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.54v,"12,7,15",Court Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.55r,"12,7,15",Court Report,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.55v,"11,12,16",Correspondence from the King,"In Spanish
significant time between entries"
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.56r,"11,12,16",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.56v,"11,12,16",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.57r,"11,12,16",Correspondence from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.57v,"11,12,16",Correspondence from the King,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.58r,"11,12,16",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.58v,"11,12,16",Correspondence from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.59r,"7,28,16",Correspondence from a Duke,"In Spanish
significant time between entries"
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.59v,"7,28,16",Correspondence from a Duke,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.60r,"11,12,16",Dispatch from the King,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.60v,"11,12,16",Dispatch from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.61r,"11,12,16",Dispatch from the King,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.61v,"11,12,16",Dispatch from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.61ar,No Date,Blank Page,"Different page numbers (includes ""a"")"
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.61av,No Date,Blank Page,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.62r,No Date,Blank Page,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.62v,"5,19,16",Correspondence from the King,"In Spanish
date earlier than date of previous document"
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.63r,"7,13,16",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.63v,"9,6,16",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.64r,"9,6,16",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.64v,"9,12,16",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.65r,"9,12,16",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.65v,No Date,Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.66r,"10,9,16",Correspondence from the King,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.66v,"10,9,16",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.67r,"10,9,16",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.67v,"10,9,16",Correspondence from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.68r,"2,21,17",Correspondence from the King,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.68v,"2,21,17",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.69r,"2,21,17",Correspondence from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.69v,"5,31,17",Correspondence from the King,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.70r,"5,31,17",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.70v,"5,31,17",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.71r,"5,31,17",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.71v,"5,31,17",Correspondence from the King,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.72r,"5,31,17",Correspondence from the King,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.72v,"7,24,17",Correspondence,*In Spanish
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.73r,"7,22,17",Correspondence,"In Spanish
date earlier than date of previous document"
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.73v,"7,22,17",Correspondence,*In Spanish
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.74r,"7,22,17",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.74v,"7,18,17",Correspondence,"In Spanish
date earlier than date of previous document"
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.75r,"7,18,17",Correspondence,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.75v,"7,18,17",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.76r,"12,30,17",Correspondence,Significant time between entries
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.76v,"12,30,17",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.76v,"1,9,18",Meeting Minutes,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.77r,"1,9,18",Meeting Minutes,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.77r,"1,13,18",Court of Directors Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.77v,"1,13,18",Court of Directors Report,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.77v,"1,9,18",Council Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.78r,"1,9,18",Council Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.78v,"1,9,18",Council Report,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.79r,"1,9,18",Council Report,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.79r,"1,14,18",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.79v,"1,21,18",Correspondence,Exact date unclear - 20 something
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.80r,"2,1,18",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.80r,"2,8,18",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.80v,No Date,Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.81r,"2,28,18",Exerpt of Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.81v,"3,20,18",Correspondence,
,,,,,
MS 25562,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442041.0x000001 ,f.82r,"3,9,18",Accounting,
