Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.8r,"2,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.8v,"2,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.9r,"2,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.9v,"2,20,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.9v,"2,27,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.10r,"2,27,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.10v,"2,27,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.11r,"2,27,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.11v,"2,27,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.12r,"2,27,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.12r,"3,6,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.12v,"3,6,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.13r,"3,6,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.13v,"3,6,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.14r,"3,6,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.14v,"3,6,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.15r,"3,6,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.15v,"3,13,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.16r,"3,13,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.16v,"3,13,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.17r,"3,13,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.17v,"3,13,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.18r,"3,13,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.18v,"3,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.19r,"3,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.19v,"3,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.20r,"3,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.20v,"3,20,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.21r,"3,20,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.21v,"3,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.22r,"3,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.22v,"3,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.23r,"3,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.23v,"3,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.24r,"3,26,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.24r,"4,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.24v,"4,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.25r,"4,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.25v,"4,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.26r,"4,3,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.26v,"4,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.27r,"4,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.27v,"4,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.28r,"4,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.28v,"4,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.29r,"4,10,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.29v,"4,14,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.30r,"4,14,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.30v,"4,14,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.31r,"4,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.31v,"4,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.32r,"4,15,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.32v,"4,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.33r,"4,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.33v,"4,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.34r,"4,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.34v,"4,17,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.35r,"4,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.35v,"4,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.36r,"4,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.36v,"4,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.37r,"4,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.37v,"4,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.38r,"4,24,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.38v,"5,1,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.39r,"5,1,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.39v,"5,1,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.40r,"5,1,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.40v,"5,1,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.41r,"5,1,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.41v,"5,1,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.42r,"5,8,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.42v,"5,8,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.43r,"5,8,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.43v,"5,8,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.44r,"5,8,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.44v,"5,8,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.45r,"5,8,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.45v,"5,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.46r,"5,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.46v,"5,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.47r,"5,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.47v,"5,15,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.48r,"5,29,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.48v,"5,29,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.49r,"5,29,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.49v,"5,29,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.50r,"5,29,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.50v,"5,29,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.51r,"5,29,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.51r,"6,5,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.51v,"6,5,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.52r,"6,5,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.52v,"6,5,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.53r,"6,5,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.53v,"6,5,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.54r,"6,5,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.54v,"6,12,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.55r,"6,12,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.55v,"6,12,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.56r,"6,12,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.56v,"6,12,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.57r,"6,19,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.57v,"6,19,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.58r,"6,19,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.58v,"6,19,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.59r,"6,19,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.59r,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.59v,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.60r,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.60v,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.61r,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.61v,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.62r,"6,26,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.62v,"6,26,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.63r,"7,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.63v,"7,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.64r,"7,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.64v,"7,3,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.65r,"7,3,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.65v,"7,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.66r,"7,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.66v,"7,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.67r,"7,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.67v,"7,10,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.68r,"7,10,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.68r,"7,15,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.68v,"7,15,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.68v,"6,16,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.69r,"7,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.69v,"7,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.70r,"7,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.70v,"7,17,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.71r,"7,17,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.71r,"7,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.71v,"7,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.72r,"7,24,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.72v,"7,24,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.73r,"7,31,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.73v,"7,31,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.74r,"7,31,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.74v,"7,31,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.75r,"7,31,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.75v,"8,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.76r,"8,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.76v,"8,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.77r,"8,4,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.77v,"9,4,30",Meeting Minutes,*One month gap between meetings
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.78r,"9,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.78v,"9,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.79r,"9,4,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.79v,"9,11,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.80r,"9,11,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.80v,"9,11,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.81r,"9,11,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.81v,"9,11,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.82r,"9,18,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.82v,"9,18,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.83r,"9,19,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.83v,"9,22,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.84r,"9,22,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.84v,"9,22,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.85r,"9,22,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.85v,"9,25,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.86r,"9,25,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.86v,"9,25,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.87r,"9,25,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.87v,"10,2,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.88r,"10,2,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.88v,"10,2,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.89r,"10,2,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.89v,"10,2,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.90r,"10,7,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.90v,"10,7,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.91r,"10,7,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.91v,"10,9,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.92r,"10,9,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.92v,"10,9,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.93r,"10,9,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.93v,"10,16,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.94r,"10,16,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.94v,"10,16,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.95r,"10,16,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.95v,"10,23,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.96r,"10,23,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.96v,"10,23,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.97r,"10,23,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.97v,"10,23,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.98r,"11,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.98v,"11,4,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.99r,"11,4,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.99r,"11,11,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.99v,"11,11,30",Meeting Minutes,
,,,,,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.99v,"11,13,30",Meeting Minutes,
MS 25504,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443059.0x000001,f.100r,"11,13,30",Meeting Minutes,
