Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.32r,"5,4,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.32v,"5,11,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.33r,"5,11,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.33v,"5,18,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.34r,"5,18,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.34v,"5,18,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.35r,"5,29,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.35v,"6,1,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.36r,"6,1,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.36v,"6,1,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.37r,"6,1,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.37v,"6,1,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.38r,"6,1,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.38r,"6,8,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.38v,"6,8,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.39r,"6,8,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.39v,"6,8,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.40r,"6,8,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.40r,"6,15,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.40v,"6,15,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.41r,"6,15,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.41r,"6,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.41v,"6,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.42r,"6,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.42v,"6,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.43r,"6,22,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.43v,"6,29,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.44r,"6,29,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.44v,"6,29,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.45r,"6,30,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.45v,"6,30,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.45v,"7,4,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.46r,"7,4,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.46v,"7,6,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.47r,"7,6,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.47v,"7,13,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.48r,"7,13,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.48v,"7,13,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.49r,"7,13,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.49r,"7,19,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.49v,"7,19,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.49v,"7,20,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.50r,"7,20,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.50v,"7,20,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.51r,"7,20,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.51v,"7,20,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.51v,"7,21,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.52r,"7,21,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.52v,"7,27,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.53r,"7,27,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.53v,"7,27,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.54r,"7,27,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.54v,"7,27,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.54v,"8,3,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.55r,"8,3,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.55v,"8,3,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.56r,"8,3,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.56r,"8,18,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.56v,"8,18,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.56v,"9,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.57r,"9,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.57v,"9,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.58r,"9,7,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.58r,"9,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.58v,"9,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.59r,"9,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.59v,"9,14,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.59v,"9,20,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.60r,"9,20,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.60v,"9,21,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.61r,"9,21,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.61v,"9,28,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.62r,"9,28,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.62v,"9,28,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.63r,"9,28,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.63v,"9,28,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.63v,"10,4,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.64r,"10,4,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.64v,"10,4,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.65r,"10,4,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.65r,"10,19,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.65v,"10,19,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.66r,"10,19,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.66v,"10,19,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.66v,"10,26,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.67r,"10,26,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.67v,"10,26,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.68r,"10,26,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.68v,"11,2,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.69r,"11,2,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.69v,"11,2,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.70r,"11,9,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.70v,"11,9,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.71r,"11,9,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.71v,"11,10,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.72r,"11,10,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.72r,"11,16,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.72v,"11,16,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.73r,"11,16,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.73v,"11,16,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.74r,"11,16,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.74v,"11,16,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.75r,"11,23,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.75v,"11,23,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.76r,"11,23,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.76v,"11,23,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.77r,"11,30,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.77v,"11,30,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.78r,"11,30,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.78v,"11,30,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.79r,"11,30,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.79r,"12,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.79v,"12,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.80r,"12,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.80v,"12,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.81r,"12,7,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.81v,"12,7,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.81v,"12,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.82r,"12,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.82v,"12,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.83r,"12,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.83v,"12,14,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.84r,"12,14,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.84v,"12,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.85r,"12,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.85v,"12,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.86r,"12,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.86v,"12,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.87r,"12,22,27",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.87v,"12,22,27",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.87v,"1,4,28",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.88r,"1,4,28",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.88v,"1,4,28",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.89r,"1,11,28",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.89v,"1,11,28",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.90r,"1,11,28",Meeting Minutes,
,,,,,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.90v,"1,18,28",Meeting Minutes,
MS 25503,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439744.0x000001,f.91r,"1,18,28",Meeting Minutes,
