Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.30v,"4,6,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.31r,"4,6,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.31v,"4,6,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.32r,"4,6,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.32v,"4,6,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.33r,"4,6,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.33v,"4,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.34r,"4,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.34v,"4,18,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.35r,"4,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.35v,"4,19,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.36r,"4,20,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.36v,"4,20,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.37r,"4,20,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.37v,"4,20,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.38r,"4,20,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.38v,"4,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.39r,"4,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.39v,"4,26,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.40r,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.40v,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.41r,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.41v,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.42r,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.42v,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.43r,"4,28,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.43v,"4,28,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.44r,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.44v,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.45r,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.45v,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.46r,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.46v,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.47r,"5,5,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.47v,"5,5,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.48r,"5,10,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.48v,"5,10,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.49r,"5,10,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.49v,"5,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.50r,"5,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.50v,"5,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.51r,"5,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.51v,"5,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.52r,"5,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.52v,"5,12,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.53r,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.53v,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.54r,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.54v,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.55r,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.55v,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.56r,"5,19,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.56v,"5,19,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.57r,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.57v,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.58r,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.58v,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.59r,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.59v,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.60r,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.60v,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.61r,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.61v,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.62r,"5,26,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.62v,"5,26,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.63r,"6,2,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.63v,"6,2,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.64r,"6,2,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.64v,"6,2,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.65r,"6,2,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.65v,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.66r,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.66v,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.67r,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.67v,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.68r,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.68v,"6,9,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.69r,"6,9,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.69v,"6,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.70r,"6,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.70v,"6,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.71r,"6,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.71v,"6,14,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.72r,"6,15,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.72v,"6,16,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.73r,"6,16,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.73v,"6,16,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.74r,"6,16,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.74v,"6,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.75r,"6,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.75v,"6,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.76r,"6,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.76v,"6,21,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.77r,"6,23,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.77v,"6,23,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.78r,"6,23,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.78v,"6,23,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.79r,"6,23,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.79v,"6,23,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.80r,"6,23,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.80v,"6,27,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.81r,"6,27,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.81v,"6,27,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.82r,"6,30,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.82v,"6,30,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.83r,"6,30,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.83v,"6,30,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.84r,"6,30,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.84v,"6,30,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.85r,"6,30,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.85v,"7,4,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.86r,"7,4,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.86v,"7,4,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.87r,"7,4,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.87v,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.88r,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.88v,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.89r,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.89v,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.90r,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.90v,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.91r,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.91v,"7,7,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.92r,"7,7,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.92v,"7,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.93r,"7,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.93v,"7,12,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.94r,"7,12,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.94v,"7,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.95r,"7,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.95v,"7,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.96r,"7,14,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.96v,"7,14,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.97r,"7,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.97v,"7,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.98r,"7,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.98v,"7,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.99r,"7,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.99v,"7,18,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.100r,"7,18,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.100v,"7,21,32",Meeting Minutes,*Stated adjorned but minutes cont. under assumed same date
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.101r,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.101v,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.102r,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.102v,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.103r,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.103v,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.104r,"7,21,32",Meeting Minutes,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.104v,"7,21,32",Meeting Minutes,
,,,,,
MS 25505,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182443341.0x000001,f.105r,"7,25,32",Meeting Minutes,
