Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.33r,"9,21,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.33v,"10,10,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.34r,"10,19,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.34v,"10,27,15",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.35r,"10,27,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.35r,"10,28,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.35v,"10,31,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.36r,"11,4,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.36v,"11,17,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.37r,"11,22,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.37v,"11,24,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.38r,"11,25,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.38v,"11,29,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.39r,"11,30,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.39v,"12,6,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.40r,"12,7,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.40v,"12,8,15",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.41r,"1,4,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.41v,"1,4,16 (Afternoon)",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.42r,"1,17,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.42v,"1,31,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.43r,"2,20,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.43v,"2,23,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.44r,"2,27,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.44v,"2,28,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.45r,"3,7,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.45v,"3,15,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.46r,"3,15,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.46r,"3,16,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.46v,"3,16,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.47r,"3,20,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.47v,"3,20,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.48r,"3,21,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.48v,"3,22,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.49r,"3,24,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.49v,"3,27,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.50r,"3,29,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.50v,"4,26,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.51r,"5,24,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.51v,"5,31,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.52r,"6,4,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.52v,"6,7,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.53r,"6,13,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.53v,"6,13,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.54r,"6,13,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.54v,"6,13,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.55r,"6,14,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.55v,"6,15,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.56r,"6,16,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.56v,"6,20,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.57r,"6,20,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.57v,"7,17,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.58r,"7,26,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.58v,"8,5,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.59r,"8,16,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.59v,"8,16,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.60r,"8,21,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.60v,"8,28,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.61r,"8,28,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.61r,"8,28,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.61v,"8,29,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.62r,"8,30,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.62v,"8,30,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.62v,"9,5,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.63r,"9,13,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.63v,"9,20,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.64r,"9,27,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.64v,"10,3,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.65r,"10,4,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.65v,"10,4,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.66r,"10,5,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.66v,"10,9,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.67r,"10,11,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.67v,"10,16,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.68r,"10,18,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.68v,"10,25,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.69r,"10,25,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.69r,"11,6,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.69v,"11,6,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.69v,"11,9,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.70r,"11,22,16 (Morning)",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.70v,"11,22,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.71r,"11,29,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.71v,"11,6,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.72r,"11,6,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.72r,"12,17,16",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.72v,"12,17,16",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.72v,"1,23,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.73r,"1,23,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.73r,"2,1,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.73v,"2,6,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.73v,"2,18,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.74r,"*2,22,17",Meeting Minutes,"**Appears month was written incorrectly 
as November instead of February"
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.74r,"2,28,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.74v,"3,28,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.75r,"4,4,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.75v,"4,4,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.75v,"4,18,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.76r,"4,18,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.76r,"5,3,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.76v,"6,5,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.76v,"6,6,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.77r,"6,6,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.77r,"6,20,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.77v,"6,20,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.77v,"6,26,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.78r,"6,26,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.78r,"6,29,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.78r,"7,2,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.78v,"7,3,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.79r,"7,4,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.79v,"7,5,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.80r,"7,9,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.80v,"7,10,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.81r,"7,11,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.81v,"7,18,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.81v,"7,30,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.82r,"8,8,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.82v,"9,13,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.83r,"10,3,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.83v,"10,10,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.84r,"10,15,17",Meeting Minutes,
,,,,,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.84r,"10,17,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.84v,"10,17,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.85r,"10,17,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.85v,"10,17,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.86r,"10,17,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.86v,"10,17,17",Meeting Minutes,
MS 25550,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441196.0x000001,f.87r,"10,17,17",Meeting Minutes,
