Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 70				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099432	mssST_57_v19_076.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/979		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:979/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/979/full/full/0/default.jpg
p. 71				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099433	mssST_57_v19_077.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/980		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:980/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/980/full/full/0/default.jpg
p. 72			22 May 1721	"mssST 57, v. 19"	"Correspondent: Lasceles, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099434	mssST_57_v19_078.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/981		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:981/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/981/full/full/0/default.jpg
p. 73			23 May 1721	"mssST 57, v. 19"	"Correspondent: Hereford, Capt.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099435	mssST_57_v19_079.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/982		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:982/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/982/full/full/0/default.jpg
p. 74				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099436	mssST_57_v19_080.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/983		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:983/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/983/full/full/0/default.jpg
p. 75			23 May 1721	"mssST 57, v. 19"	"Correspondent: Glynn, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099437	mssST_57_v19_081.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/984		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:984/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/984/full/full/0/default.jpg
p. 76				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099438	mssST_57_v19_082.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/985		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:985/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/985/full/full/0/default.jpg
p. 77				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099439	mssST_57_v19_083.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/986		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:986/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/986/full/full/0/default.jpg
p. 78			23 May 1721	"mssST 57, v. 19"	"Correspondent: Whitney, Col."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099440	mssST_57_v19_084.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/987		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:987/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/987/full/full/0/default.jpg
p. 79			1 June 1721	"mssST 57, v. 19"	"Correspondent: Parsons, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099441	mssST_57_v19_085.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/988		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:988/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/988/full/full/0/default.jpg
p. 80				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099442	mssST_57_v19_086.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/989		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:989/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/989/full/full/0/default.jpg
p. 81			8 June 1721 ; 8 June 1721	"mssST 57, v. 19"	"Correspondents: Reresby, Capt. ; Oakley, Capt. W m.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099443	mssST_57_v19_087.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/990		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:990/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/990/full/full/0/default.jpg
p. 82				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099444	mssST_57_v19_088.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/991		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:991/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/991/full/full/0/default.jpg
p. 83			14 June 1721	"mssST 57, v. 19"	"Correspondent: Oakley, Capt. Sam."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099445	mssST_57_v19_089.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/992		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:992/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/992/full/full/0/default.jpg
p. 84				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099446	mssST_57_v19_090.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/993		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:993/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/993/full/full/0/default.jpg
p. 85			14 June 1721 ; 14 June 1721	"mssST 57, v. 19"	"Correspondents: Brydges, Mr. Geo ; Parsons, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099447	mssST_57_v19_091.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/994		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:994/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/994/full/full/0/default.jpg
p. 86			15 June 1721	"mssST 57, v. 19"	"Correspondent: Lockman, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099448	mssST_57_v19_092.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/995		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:995/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/995/full/full/0/default.jpg
p. 87			15 June 1721	"mssST 57, v. 19"	"Correspondent: Pepper, Lt. Gen."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099449	mssST_57_v19_093.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/996		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:996/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/996/full/full/0/default.jpg
p. 88				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099450	mssST_57_v19_094.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/997		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:997/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/997/full/full/0/default.jpg
p. 89			16 June 1721 ; 20 June 1721 ; 24 June 1721	"mssST 57, v. 19"	"Correspondents: Whitham, Mr ; Pye, Mr. ; Pels, Mr. and fils."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099451	mssST_57_v19_095.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/998		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:998/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/998/full/full/0/default.jpg
p. 89 (sic)				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099452	mssST_57_v19_096.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/999		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:999/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/999/full/full/0/default.jpg
p. 89 (sic)				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099453	mssST_57_v19_097.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1000		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1000/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1000/full/full/0/default.jpg
p. 90			23 June 1721	"mssST 57, v. 19"	"Correspondent: Pugh, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099454	mssST_57_v19_098.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1001		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1001/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1001/full/full/0/default.jpg
p. 91			25 June 1721	"mssST 57, v. 19"	"Correspondent: Oakley, Capt. Sam."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099455	mssST_57_v19_099.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1002		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1002/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1002/full/full/0/default.jpg
p. 92				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099456	mssST_57_v19_100.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1003		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1003/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1003/full/full/0/default.jpg
p. 93				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099457	mssST_57_v19_101.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1004		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1004/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1004/full/full/0/default.jpg
p. 94				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099458	mssST_57_v19_102.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1005		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1005/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1005/full/full/0/default.jpg
p. 95			27 June 1721	"mssST 57, v. 19"	"Correspondent: Sencerf, Mr. and son."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099459	mssST_57_v19_103.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1006		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1006/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1006/full/full/0/default.jpg
p. 96			27 June 1721	"mssST 57, v. 19"	"Correspondent: Cappen, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099460	mssST_57_v19_104.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1007		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1007/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1007/full/full/0/default.jpg
p. 97			27 June 1721	"mssST 57, v. 19"	"Correspondent: Chesyre, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099461	mssST_57_v19_105.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1008		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1008/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1008/full/full/0/default.jpg
p. 98			30 June 1721	"mssST 57, v. 19"	"Correspondent: Stratford, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099462	mssST_57_v19_106.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1009		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1009/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1009/full/full/0/default.jpg
p. 99			1 July 1721 ; 1 July 1721 ; 1 July 1721	"mssST 57, v. 19"	"Corres""Correspondents: "" & Test & "" ; "" & Test 02 & "" ; "" & Test 03 & "".""pondents: Schmerlin, Mr. ; Stafford, Mr. ; Hoffman, M.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099463	mssST_57_v19_107.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1010		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1010/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1010/full/full/0/default.jpg
p. 100				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099464	mssST_57_v19_108.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1011		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1011/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1011/full/full/0/default.jpg
p. 101				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099465	mssST_57_v19_109.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1012		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1012/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1012/full/full/0/default.jpg
p. 102			3 July 1721	"mssST 57, v. 19"	"Correspondent: Marsh, Mrs."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099466	mssST_57_v19_110.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1013		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1013/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1013/full/full/0/default.jpg
p. 103			3 July 1721 ; 4 July 1721	"mssST 57, v. 19"	"Correspondents: Bradshaw, Mrs ; Onely, Playter."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099467	mssST_57_v19_111.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1014		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1014/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1014/full/full/0/default.jpg
p. 104				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099468	mssST_57_v19_112.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1015		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1015/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1015/full/full/0/default.jpg
p. 105				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099469	mssST_57_v19_113.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1016		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1016/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1016/full/full/0/default.jpg
p. 106				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099470	mssST_57_v19_114.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1017		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1017/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1017/full/full/0/default.jpg
p. 107			4 July 1721	"mssST 57, v. 19"	"Correspondent: Willys, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099471	mssST_57_v19_115.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1018		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1018/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1018/full/full/0/default.jpg
p. 108				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099472	mssST_57_v19_116.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1019		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1019/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1019/full/full/0/default.jpg
p. 109			10 July 1721	"mssST 57, v. 19"	"Correspondent: Pye, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099473	mssST_57_v19_117.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1020		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1020/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1020/full/full/0/default.jpg
