Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.9v,"8,24,27",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.10r,"8,24,27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.10r,"9,14,27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.10v,"9,14,27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.11r,"9,14,27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.11v,"9,28.27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.11v,"10,4,27",Memo,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.12r,"12,5,27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.12r,"12,22,27",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.12v,"12,22,27",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.12v,"1,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.13r,"1,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.13v,"1,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001 ,f.14r,"2,9,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.14r,"2,9,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.14v,"2,9,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.15r,"2,9,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.15v,"2,29,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.16r,"2,29,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.16v,"2,29,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.17r,"3,28,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.17r,"3,28,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.17v,"3,28,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.17v,"4,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.18r,"4,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.18r,"5,9,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.18v,"5,9,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.18v,"5,16,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.19r,"5,16,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.19v,"5,16,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.20r,"5,16,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.20v,"5,16,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.21r,"5,16,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.21v,"5,23,28",Addendum,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.22r,"5,23,28",Addendum,*last paragraph struck through
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.22r,"6,21,28","Instructions—""Sundry Papers""",*Appears out of chronological order 
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.22v,"6,21,28","Instructions—""Sundry Papers""",
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.23r,"6,21,28","Instructions—""Sundry Papers""",
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.23v,"6,21,28","Instructions—""Sundry Papers""",
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.24r,"6,21,28","Instructions—""Sundry Papers""",
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.24v,"5,23,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.24v,"6,6,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.25r,"6,6,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.25v,"7,4,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.26r,"7,8,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.26r,"7,11,28",Correspondence,
,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.26v,"7,11,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.27r,"7,11,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.27v,"7,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.28r,"7,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.28v,"7,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.29r,"7,18,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.29r,"7,26,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.29r,"8,1,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.29v,"8,1,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.30r,"8,22,28",Correspondence,
,,,,,
,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.30v,"8,29,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.31r,"8,29,28",Correspondence,
,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.31v,"8,29,28",Correspondence,
,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.32r,"8,29,28",Correspondence,
,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.32v,"8,29,28",Correspondence,
,,,,,
,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.33r,"8,29,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.33v,"8,29,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.34r,"8,1,28",Correspondence,*out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.34r,"8,15,28",Correspondence,*out of order
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.34v,"8,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.35r,"8,15,28",Correspondence,*out of order
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.35v,"8,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.35v,"8,22,28",Correspondence,*out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.36r,"9,2,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.36 v,"9,2,28",addendum ,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.36 v,"9,5,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.37r,"9,5,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.37v,"9,5,28",Affidavit ,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.37v,"9,10,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.38r,"9,10,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.38r,"8,26,28",Correspondence,*out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.38v,"9,19,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.39v,"9,19,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.40r,"7,6,28",Correspondence,* out of order
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.40v,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.41r,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.41v,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.42r,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.43r,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.43v,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.44r,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.44v,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.45r,"7,6,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.45v,"7,6,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.45v,"9,13,28",Instructions,* out of order
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.46r,"9,13,28",Instructions,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.46v,"9,6,28",Correspondence,* out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.47r,"9,6,28",Correspondence,* out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.47v,"9,6,28",Correspondence,* out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.48r,"9,6,28",Correspondence,* out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.48v,"9,6,28",Correspondence,* out of order
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.49r,"9,26,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.49v,"10,3,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.49v,"10,4,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.50r,"10,4,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.50v,"10,4,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.51r,"10,4,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.51v,"10,4,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.52r,"10,4,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.52r,"10,4,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.52v,"10,4,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.53r,"10,4,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.53v,"10,4,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.53v,"10,10,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.54r,"10,10,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.54v,"10,17,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.55r,"10,17,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.55v,"10,24,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.55v,"10,24,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.56r,"10,24,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.56v,"10,24,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.56v,"10,28,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.57r,"10,28,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.57v,"11,7,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.57v,"11,7,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.58r,"11,14,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.58v,"11,14,28",Copy Draft ,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.59r,"11,14,28",Copy Draft ,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.59r,"11,14,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.59v,"11,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.60r,"11,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.60v,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.61r,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.61v,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.62r,"11,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.62r,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.62v,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.63r,"11,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.63v,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.64r,"11,15,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.64v,"11,15,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.65r,"11,20,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.65v,"11,20,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.65v,"11,28,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.66r,"11,28,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.66r,"12,2,28",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.66v,"12,2,28",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.66v,"1,16,29",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.67r,"1,16,29",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.67v,"2,3,29",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.68r,"2,14,29",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.68v,"2,14,29",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.69r,"2,14,29",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.69v,"2,14,29",Correspondence,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.70r,"2,14,29",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.70v,"3,5,29",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.70v,"3,3,29",Correspondence,* out of order 
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.71r,"3,17,29",Correspondence,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.71r,"3,11,29",Orders and Instructions,* out of order 
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.71v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.72r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.72v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.73r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.73v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.74r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.74v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.75r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.75v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.76r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.76v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.77r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.77v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.78r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.78v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.79r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.79v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.80r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.80v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.81r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.81v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.82r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.82v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.83r,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.83v,"3,11,29",Orders and Instructions,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.84r,"3,11,29",Orders and Instructions,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.84v,"3,11,29",Instructions ,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.85r,"3,11,29",Instructions ,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.85v,"3,11,29",Instructions ,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.86r,"3,11,29",Instructions ,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.86v,"3,11,29",Instructions ,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.87r,"3,11,29",Instructions ,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.87v,"3,11,29",Instructions ,
,,,,,
MS 25566,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442379.0x000001,f.88r,"3,11,29",Instructions ,
