Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.34r,"6,26,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.34v,"7,10,34",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.35r,"7,10,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.35v,"7,16,34",Meeting minutes,There is a separate but additional account on the page
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.36r,"7,16,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.36v,"7,31,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.37r,"8,6,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.37v,"10,10,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.38r,"10,31,34",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.38v,"10,31,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.39r,"11,7,34",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.39v,"11,7,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.40r,"11,13,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.40v,"11,19,34",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.41r,"11,19,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.41v,"11,21,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.42r,"11,26,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.42v,"12,3,34",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.43r,"12,3,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.43v,"12,4,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.44r,"12,10,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.44v,"12,17,34",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.45r,"12,17,34",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.45v,"1,9,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.46r,"1,14,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.46v,"1,14,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.47r,"1,25,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.47v,"1,28,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.48r,"2,5,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.48v,"2,5,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.49r,"2,5,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.49v,"2,14,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.50r,"2,25,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.50v,"3,4,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.51r,"3,4,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.51v,"3,6,26",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.52r,"3,14,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.52v,"3,15,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.53r,"3,19,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.53v,"3,19,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.54r,"3,19,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.54v,"3,25,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.55r,"3,25,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.55v,"3,26,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.56r,"4,1,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.56v,"4,1,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.57r,"4,15,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.57v,"4,15,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.58r,"4,29,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.58v,"5,8,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.59r,"5,9,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.59v,"5,20,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.60r,"5,22,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.60v,"6,3,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.61r,"6,5,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.61v,"6,10,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.62r,"6,10,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.62v,"6,19,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.63r,"6,24,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.63v,"6,26,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.64r,"7,2,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.64v,"7,9,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.65r,"7,22,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.65v,"7,30,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.66r,"8,7,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.66v,"8,7,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.67r,"8,7,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.67v,"8,13,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.68r,"8,20,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.68v,"8,20,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.69r,"10,2,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.69v,"10,9,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.70r,"10,15,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.70v,"10,15,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.71r,"10,23,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.71v,"11,6,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.72r,"11,12,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.72v,"11,12,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.73r,"11,12,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.73v,"11,19,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.74r,"11,19,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.74v,"11,25,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.75r,"11,25,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.75v,"11,25,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.76r,"11,25,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.76v,"12,3,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.77r,"12,3,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.77v,"12,10,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.78r,"12,18,35",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.78v,"12,18,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.79r,"12,23,35",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.79v,"1,14,36",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.80r,"1,20,36",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.80v,"1,20,36",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.81r,"1,28,36",Meeting minutes,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.81v,"1,28,36",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.82r,"1,29,36",Meeting minutes,
,,,,,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.83r,No date,Index,
MS 25569,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182442683.0x000001,f.83v,No date,Index,
