Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.28r,"3,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.28v,"3,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.29r,"3,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.29v,"3,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.30r,"3,6,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.30v,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.31r,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.31v,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.32r,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.32v,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.33r,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.33v,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.34r,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.34v,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.35r,"3,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.35v,"3,9,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.36r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.36v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.37r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.37v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.38r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.38v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.39r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.39v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.40r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.40v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.41r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.41v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.42r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.42v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.43r,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.43v,"3,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.44r,"3,16,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.44v,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.45r,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.45v,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.46r,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.46v,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.47r,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.47v,"3,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.48r,"3,20,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.48v,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.49r,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.49v,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.50r,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.50v,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.51r,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.51v,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.52r,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.52v,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.53r,"3,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.53v,"3,22,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.53v,"3,30,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.54r,"3,30,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.54v,"3,30,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.55r,"3,30,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.55v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.56r,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.56v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.57r,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.57v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.57v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.58r,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.58v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.59r,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.59v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.60r,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.60v,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.61r,"4,6,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.61v,"4,6,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.62r,"4,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.62v,"4,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.63r,"4,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.63v,"4,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.64r,"4,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.64v,"4,10,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.65r,"4,13,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.65v,"4,13,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.66r,"4,13,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.66v,"4,13,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.67r,"4,13,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.67v,"4,13,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.68r,"4,13,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.68v,"4,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.69r,"4,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.69v,"4,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.70r,"4,16,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.70v,"4,17,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.71r,"4,17,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.71r,"4,18,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.71v,"4,18,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.71v,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.72r,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.72v,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.73r,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.73v,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.74r,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.74v,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.75r,"4,20,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.75v,"4,20,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.76r,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.76v,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.77r,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.77v,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.78r,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.78v,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.79r,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.79v,"4,27,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.80r,"4,27,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.80v,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.81r,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.81v,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.82r,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.82v,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.83r,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.83v,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.84r,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.84v,"5,4,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.85r,"5,4,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.85v,"5,7,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.86r,"5,7,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.86v,"5,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.87r,"5,9,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.87v,"5,9,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.88r,"5,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.88v,"5,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.89r,"5,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.89v,"5,10,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.90r,"5,10,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.90v,"5,11,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.91r,"5,11,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.91v,"5,11,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.92r,"5,11,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.92v,"5,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.93r,"5,16,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.93v,"5,16,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.94r,"5,22,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.94v,"5,22,33",Meeting Minutes ,
,,,,,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.95r,"5,25,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.95v,"5,25,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.96r,"5,25,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.96v,"5,25,33",Meeting Minutes ,
MS 25506,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182439966.0x000001,f.97r,"5,25,33",Meeting Minutes ,
