Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.31r,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.31v,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.32r,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.32v,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.33r,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.33v,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.34r,"8,8,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.34v,"8,8,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.34v,"8,14,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.35r,"8,14,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.35v,"8,14,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.36r,"8,22,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.36v,"8,23,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.37r,"8,23,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.37v,"8,23,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.38r,"8,23,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.38r,"8,29,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.38v,"8,29,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.39r,"8,30,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.39v,"9,5,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.40r,"9,12,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.40v,"9,19,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.40v,"9,25,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.41r,"9,25,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.41r,"9,26,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.41v,"9,26,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.41v,"10,3,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.42r,"10,9,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.42v,"10,9,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.43r,"10,9,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.43v,"10,9,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.43v,"10,10,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.44r,"10,10,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.44r,"10,17,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.44r,"11,7,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.44v,"11,7,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.45r,"11,7,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.45r,"11,14,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.45v,"11,14,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.46r,"11,14,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.46r,"11,24,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.46v,"11,26,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.46v,"11,28,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.47r,"12,3,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.47v,"12,5,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.47v,"12,10,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.48r,"12,10,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.48v,"12,10,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.48v,"12,12,28",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.49r,"12,12,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.49v,"12,19,28",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.49v,"1,7,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.50r,"1,7,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.50r,"1,9,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.50v,"1,9,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.51r,"1,14,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.51v,"1,16,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.51v,"1,21,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.52r,"1,28,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.52v,"1,28,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.53r,"1,28,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.53r,"1,29,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.53v,"2,4,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.53v,"2,6,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.54r,"2,6,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.54r,"2,13,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.54v,"2,18,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.55r,"2,19,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.55r,"2,20,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.55v,"2,25,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.56r,"2,25,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.56r,"2,27,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.56v,"2,27,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.57r,"3,6,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.57v,"3,11,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.57v,"3,20,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.58r,"3,27,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.58r,"4,2,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.58v,"4,2,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.59r,"4,3,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.59r,"4,15,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.59v,"4,15,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.59v,"4,17,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.60r,"4,18,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.60r,"4,22,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.60v,"4,22,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.60v,"4,29,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.61r,"5,1,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.61v,"5,8,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.62r,"5,8,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.62r,"5,13,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.62v,"5,15,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.63r,"5,22,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.63r,"6,3,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.63v,"6,5,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.63v,"6,10,29",Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.64r,"6,10,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.64r,"6,12,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.64v,"6,17,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.65r,"6,19,29",Meeting Minutes,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.65v,No date,Blank Page,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.66r,No date,Index,
,,,,,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.66v,No date,Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.67r,No date,Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.67v,No date,Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.68r,No date,Meeting Minutes,
MS 25552,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441306.0x000001,f.68v,No date,Meeting Minutes,
