Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.36v,"10,12,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.37r,"10,14,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.37v,"10,14,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.38r,"10,14,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.38v,"10,21,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.39r,"10,21,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.39v,"10,21,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.40r,"10,21,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.40r,"10,28,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.40v,"10,28,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.41r,"10,28,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.41v,"10,28,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.42r,"11,4,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.42v,"11,4,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.43r,"11,4,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.43v,"11,4,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.44r,"11,4,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.44v,"11,4,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.45r,"11,11,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.45v,"11,11,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.46r,"11,11,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.46v,"11,11,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.47r,"11,11,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.47v,"11,18,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.48r,"11,18,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.48v,"11,18,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.49r,"11,18,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.49v,"11,18,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.50r,"11,25,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.50v,"11,25,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.51r,"11,25,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.51v,"11,25,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.52r,"11,25,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.52v,"12,2,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.53r,"12,2,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.53v,"12,2,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.54r,"12,2,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.54v,"12,2,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.55r,"12,8,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.55v,"12,8,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.56r,"12,8,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.56v,"12,8,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.57r,"12,14,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.57v,"12,14,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.58r,"12,14,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.58r,"12,15,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.58v,"12,15,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.59r,"12,16,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.59v,"12,16,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.60r,"12,16,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.60v,"12,16,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.61r,"12,16,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.61v,"12,21,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.62r,"12,22,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.62v,"12,22,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.63r,"12,22,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.63v,"12,22,37",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.64r,"12,22,37",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.65r,"1,13,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.65v,"1,13,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.66r,"1,13,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.66v,"1,13,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.67r,"1,13,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.67v,"1,13,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.68r,"1,18,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.68v,"1,18,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.69r,"1,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.69v,"1,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.70r,"1,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.70v,"1,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.71r,"1,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.71v,"1,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.72r,"1,20,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.72v,"1,27,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.73r,"1,27,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.73v,"1,27,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.74r,"1,27,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.74v,"2,3,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.75r,"2,3,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.75v,"2,3,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.76r,"2,3,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.76v,"2,9,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.77r,"2,9,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.77v,"2,9,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.78r,"2,9,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.78v,"2,9,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.79r,"2,16,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.79v,"2,16,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.80r,"2,16,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.80v,"2,16,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.81r,"2,24,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.81v,"2,24,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.82r,"2,24,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.82v,"2,24,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.83r,"2,24,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.83v,"2,24,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.84r,"3,3,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.84v,"3,3,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.85r,"3,3,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.85v,"3,8,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.86r,"3,10,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.86v,"3,10,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.87r,"3,10,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.87v,"3,10,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.88r,"3,16,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.88v,"3,16,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.89r,"3,16,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.89v,"3,16,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.90r,"3,23,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.90v,"3,23,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.91r,"3,23,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.91v,"3,23,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.92r,"4,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.92v,"4,20,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.93r,"4,20,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.93v,"5,3,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.94r,"5,5,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.94v,"5,5,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.95r,"5,5,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.95v,"5,5,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.96r,"5,5,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.96v,"5,11,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.97r,"5,11,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.97v,"5,11,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.98r,"5,11,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.98v,"5,11,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.99r,"5,11,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.99v,"5,19,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.100r,"5,19,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.100v,"5,19,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.101r,"5,19,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.101v,"6,2,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.102r,"6,2,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.102v,"6,2,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.103r,"6,2,38",Meeting Minutes,
,,,,,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.103r,"6,8,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.103v,"6,8,38",Meeting Minutes,
MS 25509,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182440537.0x000001,f.104r,"6,8,38",Meeting Minutes,
