Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.20r,"9,2,28",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.20v,"9,2,28",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.21r,"9,2,28",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.21r,"10,10,28",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.21v,"11,7,28",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.22r,"11,7,28",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.22r,"11,14,28",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.22v,"1,1,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.23r,"1,1,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.23v,"1,1,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.23v,"1,24,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.24r,"3,4,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.24r,"3,11,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.24v,"3,11,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.24v,"3,14,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.24v,"3,14,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.25r,"3,14,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.25r,"3,14,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.25r,"3,17,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.25v,"3,17,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.25v,"3,18,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.26r,"3,19,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.26r,"3,18,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.26v,"3,18,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.26v,"3,29,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.27r,"3,29,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.27v,"3,29,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.27v,"4,16,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.28r,"4,16,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.28r,"4,17,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.28v,"5,23,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.28v,"8,3,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.29r,"9,5,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.29r,"9,26,29",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.29v,"9,26,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.29v,"11,13,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.30r,"11,28,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.30r,"12,11,29",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.30v,"1,3,7",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.30v,"1,7,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.30v,no date,Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.31r,"1,12,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.31r,"2,10,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.31v,"2,13,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.31v,"2,20,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.32r,"2,20,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.32r,,Letters of Correspondence,*notes from previous years
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.32r,"3,2,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.32v,n/d,Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.32v,"3,12,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.33r,"3,12,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.33r,n/d,Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.33v,"4,2,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.33v,"4,14,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.33v,"4,16,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.33v,"4,16,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.34r,"4,16,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.34r,"4,25,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.34v,"4,24,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.34v,"5,4,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.34v,"5,7,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.35r,"5,7,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.35r,"6,4,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.35v,"6,10,30",Letters of Correspondence,*Letter to the Govt
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.36r,"6,10,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.36v,"6,12,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.36v,"6,12,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.37r,"6,19,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.37r,"7,16,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.37v,"7,17,30",Letters of Correspondence,*Letter to the Govt
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.38r,"7,17,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.38v,"7,17,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.38v,"7,20,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.39r,"7,20,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.39v,"7,20,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.40r,"7,20,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.40r,"7,22,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.40v,"7,22,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.40v,"8,1,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.41r,"8,1,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.41v,"8,1,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.42r,"5,24,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.42v,"5,24,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.43r,"5,24,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.43v,"5,9,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.44r,"5,9,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.44v,"5,9,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.45r,"5,9,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.45v,"5,9,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.46r,"5,9,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.46v,"8,3,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.46v,"8,3,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.47r,"8,3,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.47r,"8,16,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.47v,"8,16,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.48r,"8,25,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.48v,"8,25,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.48v,"9,4,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.49r,"9,11,30",Letters of Correspondence,*Letter to the Govt
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.49v,"9,11,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.50r,"9,11,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.50r,"9,15,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.50v,"9,16,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.50v,"9,16,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.50v,"9,22,30",Letters of Correspondence,*Letter to the Govt
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.51r,"9,22,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.51v,"9,22,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.52r,"9,22,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.52v,"9,22,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.53r,"9,22,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.53v,"9,22,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.54r,"10,5,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.54v,"10,6,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.54v,"10,6,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.55r,"10,6,30",Letters of Correspondence,*Copies of Letters Sent
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.55r,"10,2,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.55v,"10,2,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.55v,"10,7,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.56r,"10,13,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.56r,"10,14,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.56r,"11,4,30",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.56v,"11,4,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.56v,"11,10,30",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.57r,"1,13,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.57r,"1,20,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.57v,"3,4,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.57v,"3,10,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.58r,"4,1,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.58r,"4,2,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.58v,"4,8,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.58v,"4,10,31",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.59r,"4,10,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.59r,"4,13,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.59v,"5,7,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.59v,"5,11,31",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.60r,"5,11,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.60v,"6,3,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.60v,"6,18,31",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.61r,"6,18,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.61v,"6,28,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.61v,"8,9,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.62r,"9,17,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.62r,"9,24,31",Letters of Correspondence,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.62v,"9,24,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.62v,"9,28,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.63r,"10,1,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.63r,"10,15,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.63v,"10,19,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.63v,"11,16,31",Letters of Correspondence,
,,,,,
MS 25557,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441720.0x000001,f.64r,"11,17,31",Letters of Correspondence,
,,,,,
