Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.26r,"2,11,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.26v,"2,19,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.27r,"2,24,18",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.27v,"2,27,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.28r,"3,6,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.28v,"4,16,18",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.29r,"4,17,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.29v,"5,7,19",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.30r,"5,7,19",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.30v,"5,7,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.31r,"5,28,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.31v,"6,3,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.32r,"6,11,19",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.32v,"6,11,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.33r,"6,18,19",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.33v,"6,18,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.34r,"7,8,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.34v,"7,10,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.35r,"7,29,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.35v,"7,31,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.36r,"8,5,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.36v,"8,6,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.37r,"9,1,19",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.37v,"9,4,19",Meeting Minutes,
