Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.6r,"5,23,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.6r,"6,15,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.6v,"7,23,33",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.7r,"7,23,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.7r,"7,26,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.7v,"7,27,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.7v,"8,2,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.8r,"9,15,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.8r,"9,21,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.8v,"10,6,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.8v,"10,13,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.9r,"10,22,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.9r,"10,31,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.9r,"11,14,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.9v,"11,16,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.9v,"11,28,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.9v,"12,11,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.10r,"12,14,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.10v,"12,17,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.10v,"12,18,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.11r,"12,14,33**",Letters of Correspondence,date out of order
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.11r,"12,27,33",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.11v,"12,27,33",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.11v,"1,11,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.12v,"1,15,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.12v,"1,19,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.12v,"1,17,34**",Letters of Correspondence,date out of order
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.13r,"1,17,34**",Letters of Correspondence,date out of order
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.13r,"2,1,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.13v,"2,12,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.14r,"2,22,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.14r,"2,28,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.14v,"3,8,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.15r,"3,19,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.15r,"3,20,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.15v,"3,21,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.15v,"3,22,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.16r,"3,27,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.16r,"4,3,34",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.16v,"4,3,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.16v,"4,29,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.16v,"5,17,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.17r,"5,29,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.17r,"5,31,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.17v,"8,2,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.17v,"8,6,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.17v,"9,17,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.18r,"9,28,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.18r,"10,17,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.18v,"10,29,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.18v,"11,16,34",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.19r,"2,1,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.19r,"2,18,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.19r,"2,6,35**",Letters of Correspondence,date out of order
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.19v,"2,6,35**",Letters of Correspondence,date out of order
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.19v,"2,11,35**",Letters of Correspondence,date out of order
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.20r,"2,12,35**",Letters of Correspondence,date out of order
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.20r,"2,14,35**",Letters of Correspondence,date out of order
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.20v,"2,14,35**",Letters of Correspondence,date out of order
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.21r,"2,18,35",Letters of Correspondence,*See 19r for letter of same date
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.21v,"2,21,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.21v,"2,22,35",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.22r,"2,22,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.22r,"3,11,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.22r,"3,13,35",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.22v,"3,13,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.22v,"3,26,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.22v,"3,29,35",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.23r,"3,29,35",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.23v,"3,29,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.23v,"4,1,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.24r,"4,2,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.24r,"4,4,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.24r,"4,11,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.24v,"4,17,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.24v,"4,18,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.25r,"4,21,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.25r,"6,9,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.25r,"6,12,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.25v,"6,20,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.25v,"6,21,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.26r,"7,10,35",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.26v,"7,10,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.26v,"8,22,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.27r,"10,16,35",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.27v,"10,16,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.27v,"10,24,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.28r,"11,14,35",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.28r,"1,10,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.28v,"2,17,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.28v,"3,4,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.29r,"3,19,36",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.29v,"3,19,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.30r,"4,2,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.30v,"5,7,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.30v,"5,14,36",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.31r,"5,14,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.31r,"5,19,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.31r,"6,26,36",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.31v,"6,26,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.31v,"10,15,36",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.31v,"1,26,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.32r,"3,29,37",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.32v,"3,29,37",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.33r,"3,29,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.33r,"4,5,37",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.33v,"4,5,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.33v,"4,19,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.34r,"4,21,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.34v,"4,28,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.34v,"5,6,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.35r,"6,30,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.35r,"9,22,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.35r,"9,23,37",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.35v,"9,23,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.36r,"9,27,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.36v,"10,4,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.36v,"10,7,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.36v,"10,12,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.37r,"10,18,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.37r,"10,20,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.37r,"10,26,37",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.37v,"10,26,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.37v,"11,8,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.37v,"11,15,37",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.38r,"11,15,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.38v,"11,23,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.38v,"11,25,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.39r,"12,20,37",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.39r,"1,24,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.39v,"2,3,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.39v,"2,10,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.39v,"4,25,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.40r,"5,8,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.40r,"5,11,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.40v,"5,17,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.40v,"5,19,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.41r,"6,2,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.41v,"6,8,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.41v,"6,13,38",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.42r,"2,3,39",Letters of Correspondence,7 months since last entry
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.42v,"3,2,39",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.43r,"3,2,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.43v,"3,21,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.43v,"3,24,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.44r,"4,4,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.44v,"4,6,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.44v,"4,12,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.45r,"4,17,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.45r,"4,19,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.45v,"9,28,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.45v,"11,13,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.46r,"11,16,39",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.46r,"3,18,40",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.46v,"4,23,40",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.46v,"8,2,40",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.46v,"11,12,40",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.47r,"12,18,40",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.47r,"1,9,41",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.47v,1.9.41,Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.47v,"5,1,41",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.48r,"9,30,41",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.48r,"11,20,41",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.48v,"5,27,42",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.48v,"8,8,42",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.49r,"11,24,43",Letters of Correspondence,12 months since last correspondence
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.49v,"11,28,45",Letters of Correspondence,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.50r,"11,28,45",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.50v,"3,20,46",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.51r,"3,27,46",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.51r,"3,28,46",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.51v,"5,15,46",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.52r,"6,4,46",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.52v,"6,6,46",Letters of Correspondence,
,,,,,
MS 25558,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441774.0x000001,f.52v,"10,10,46",Letters of Correspondence,
,,,,,
