Shelfmark,UV URL,Page Label,Date,Type,Notes
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=21&xywh=-3171%2C0%2C12916%2C9819,f.5v,"2,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=22&xywh=-3294%2C0%2C13027%2C9904,f.6r,"2,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=23&xywh=-3171%2C0%2C12916%2C9819,f.6v,"2,6,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=24&xywh=1277%2C180%2C5026%2C3821,f.7r,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=24&xywh=2129%2C1855%2C4492%2C3415,f.7v,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=26&xywh=-3171%2C0%2C12916%2C9819,f.8r,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=27&xywh=-3294%2C0%2C13027%2C9904,f.8v,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=28&xywh=-3171%2C0%2C12916%2C9819,f.9r,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=29&xywh=-291%2C-10841%2C7155%2C31586,f.9v,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=30&xywh=0%2C-9602%2C6574%2C29023,f.10r,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=31&xywh=0%2C-9602%2C6574%2C29023,f.10v,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=32&xywh=0%2C-9262%2C6439%2C28427,f.11r,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=33&xywh=0%2C-9262%2C6439%2C28427,f.11v,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=34&xywh=0%2C-9262%2C6439%2C28427,f.12r,"2,8,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=35&xywh=0%2C-9262%2C6439%2C28427,f.12v,"2,8,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=36&xywh=0%2C-9262%2C6439%2C28427,f.13r,"2,8,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=36&xywh=0%2C-9262%2C6439%2C28427,f.13v,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=36&xywh=0%2C-9262%2C6439%2C28427,f.14r,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=39&xywh=-5216%2C0%2C17032%2C9838,f.14v,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=40&xywh=-5356%2C-1%2C17133%2C9897,f.15r,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=41&xywh=-5356%2C-1%2C17133%2C9897,f.15v,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=42&xywh=-5345%2C0%2C17126%2C9893,f.16r,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=43&xywh=-5345%2C0%2C17126%2C9893,f.16v,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=44&xywh=-5205%2C-1%2C17024%2C9834,f.17r,"2,20,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=45&xywh=-5350%2C-1%2C17128%2C9894,f.17v,"2,20,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=46&xywh=1604%2C889%2C5730%2C3310,f.18r,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=47&xywh=-3791%2C279%2C14198%2C8201,f.18v,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=48&xywh=-5350%2C0%2C17103%2C9879,f.19r,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=49&xywh=-5350%2C0%2C17103%2C9879,f.19v,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=50&xywh=-5211%2C0%2C17038%2C9841,f.20r,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=51&xywh=-5338%2C0%2C17074%2C9862,f.20v,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=52&xywh=-5211%2C0%2C17038%2C9841,f.21r,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=53&xywh=-5211%2C0%2C17038%2C9841,f.21v,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=54&xywh=-5226%2C0%2C17067%2C9858,f.22r,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=55&xywh=-5348%2C-1%2C17079%2C9866,f.22v,"2,22,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=55&xywh=-5348%2C-1%2C17079%2C9866,f.22v,"2,22,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=56&xywh=-5342%2C-1%2C17070%2C9861,f.23r,"2,22,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=56&xywh=-5342%2C-1%2C17070%2C9861,f.23r,"2,11,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=57&xywh=-5226%2C0%2C17067%2C9858,f.23v,"2,11,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=58&xywh=-5336%2C0%2C17060%2C9854,f.24r,"2,11,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=59&xywh=-5336%2C0%2C17060%2C9854,f.24v,"2,11,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=59&xywh=-5336%2C0%2C17060%2C9854,f.25r,"2,11,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=61&xywh=-1039%2C205%2C9877%2C5705,f.25v,"2,11,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=61&xywh=-1039%2C205%2C9877%2C5705,f.25v,"3,29,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=62&xywh=-5346%2C-1%2C17070%2C9861,f.26r,"3,29,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=63&xywh=-5226%2C0%2C17067%2C9858,f.26v,"3,29,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=64&xywh=-5226%2C0%2C17067%2C9858,f.27r,"3,29,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=65&xywh=-5337%2C0%2C17055%2C9851,f.27v,"3,29,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=65&xywh=-5337%2C0%2C17055%2C9851,f.28r,"3,29,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=67&xywh=-5226%2C0%2C17067%2C9858,f.28v,"3,29,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=67&xywh=-5226%2C0%2C17067%2C9858,f.28v,"4,18,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=68&xywh=-5226%2C0%2C17067%2C9858,f.29r,"4,18,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=69&xywh=-5226%2C0%2C17067%2C9858,f.29v,"4,18,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=70&xywh=-5226%2C0%2C17067%2C9858,f.30r,"4,18,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=71&xywh=-5349%2C-1%2C17064%2C9857,f.30v,"4,18,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=71&xywh=-5349%2C-1%2C17064%2C9857,f.30v,"5,3,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=72&xywh=-5349%2C-1%2C17064%2C9857,f.31r,"5,3,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=73&xywh=-5245%2C0%2C17119%2C9889,f.31v,"5,3,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=74&xywh=3039%2C1580%2C3968%2C2292,f.32r,"5,8,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=75&xywh=-3818%2C1862%2C14266%2C8240,f.32v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=76&xywh=-6196%2C627%2C19021%2C10987,f.33r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=77&xywh=-5349%2C-1%2C17064%2C9857,f.33v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=78&xywh=-5245%2C0%2C17119%2C9889,f.34r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=79&xywh=-5349%2C-1%2C17064%2C9857,f.34v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=80&xywh=-5349%2C-1%2C17064%2C9857,f.35r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=81&xywh=-5245%2C0%2C17119%2C9889,f.35v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=82&xywh=-5349%2C-1%2C17064%2C9857,f.36r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=83&xywh=-5245%2C0%2C17119%2C9889,f.36v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=84&xywh=-924%2C282%2C9875%2C5704,f.37r,"6,6,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=84&xywh=-924%2C282%2C9875%2C5704,f.37r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=85&xywh=810%2C3483%2C6857%2C3961,f.37v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=86&xywh=-5245%2C0%2C17119%2C9889,f.38r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=87&xywh=-5245%2C0%2C17119%2C9889,f.38v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=88&xywh=-5349%2C-1%2C17064%2C9857,f.39r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=89&xywh=-5349%2C-1%2C17064%2C9857,f.39v,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=90&xywh=-5349%2C-1%2C17064%2C9857,f.40r,"6,6,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=91&xywh=-5349%2C-1%2C17064%2C9857,f.40v,"6,6,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=91&xywh=-5349%2C-1%2C17064%2C9857,f.40v,"7,3,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=91&xywh=-5349%2C-1%2C17064%2C9857,f.40v,"7,11,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=92&xywh=1151%2C5808%2C6879%2C3974,f.41r,No Date,Correspondence,"Letter from Royal British Asiento 
Company to ""Factors"" of the company - 
No Date Listed"
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=93&xywh=1151%2C5808%2C6879%2C3974,f.41v,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=94&xywh=-5349%2C-1%2C17064%2C9857,f.42r,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=95&xywh=-5349%2C-1%2C17064%2C9857,f.42v,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=96&xywh=-5349%2C-1%2C17064%2C9857,f.43r,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=97&xywh=-5235%2C0%2C17119%2C9889,f.43v,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=98&xywh=-6186%2C-685%2C19021%2C10987,f.44r,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=99&xywh=-5349%2C-1%2C17064%2C9857,f.44v,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=100&xywh=-5349%2C-1%2C17064%2C9857,f.45r,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=101&xywh=-5349%2C-1%2C17064%2C9857,f.45v,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=102&xywh=-5232%2C0%2C17119%2C9889,f.46r,No Date,Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=103&xywh=-5349%2C-1%2C17064%2C9857,f.46v,No Date,Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=103&xywh=-5349%2C-1%2C17064%2C9857,f.46v,"7,12,17",Correspondence - Order,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=104&xywh=-5349%2C-1%2C17064%2C9857,f.47r,"7,12,17",Correspondence - Order,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=104&xywh=-5349%2C-1%2C17064%2C9857,f.47r,"7,12,17",Correspondence - Order,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=105&xywh=2037%2C2643%2C4777%2C2759,f.47v,"7,12,17",Correspondence - Order,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=105&xywh=2037%2C2643%2C4777%2C2759,f.47v,"2,8,17","List of Company Packets - 
Royal Prince",
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=105&xywh=2037%2C2643%2C4777%2C2759,f.47v,"7,12,17","List of Company Packets - 
Sarah Galley",
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=106&xywh=-451%2C838%2C8229%2C4753,f.48r,"7,17-28,17",Correspondence,"Spanish Letter from Government 
of Royal Office of Vera Cruz - 
Day Listed as 17/28"
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=106&xywh=-451%2C838%2C8229%2C4753,f.48r,"7,13-24,17",Correspondence,"Spanish Letter from General of 
Aramada of Vera Cruz - Day 
Listed as 13/24"
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=107&xywh=-5227%2C0%2C17119%2C9889,f.48v,"7,13,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=107&xywh=-5227%2C0%2C17119%2C9889,f.48v,"7,17-28,17",Correspondence,"Spanish Letter from Viceroy- Day 
Listed as 17/28"
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=108&xywh=-492%2C865%2C8229%2C4753,f.49r,"7,17-28,17",Correspondence,In Spanish - Day Listed as 17/28
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=109&xywh=-5221%2C0%2C17119%2C9889,f.49v,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=110&xywh=233%2C2520%2C6857%2C3961,f.50r,"7,12,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=110&xywh=233%2C2520%2C6857%2C3961,f.50r,"6,30,17",Correspondence,PS: Letter
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=111&xywh=-5217%2C0%2C17119%2C9889,f.50v,"6,30,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=112&xywh=-280%2C1140%2C8229%2C4753,f.51r,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=112&xywh=-280%2C1140%2C8229%2C4753,f.51v,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=114&xywh=-5215%2C0%2C17126%2C9893,f.52r,"7,12,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=114&xywh=-5215%2C0%2C17126%2C9893,f.52r,"7,12,17",Correspondence,PS: Letter
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=115&xywh=-2328%2C1763%2C11888%2C6867,f.52v,"7,12,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=115&xywh=-2328%2C1763%2C11888%2C6867,f.52v,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=116&xywh=-5348%2C-1%2C17064%2C9857,f.53r,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=117&xywh=-5348%2C160%2C17064%2C9857,f.53v,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=118&xywh=-5201%2C0%2C17119%2C9889,f.54r,"7,12,17",Correspondence,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=119&xywh=-5201%2C0%2C17119%2C9889,f.54v,"7,12,17",Correspondence,
,,,,,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=119&xywh=-5201%2C0%2C17119%2C9889,f.54v,No Date,Court of Directors Report,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=120&xywh=-1818%2C4708%2C11850%2C6845,f.55r,No Date,Court of Directors Report,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=121&xywh=-1818%2C4708%2C11850%2C6845,f.55v,No Date,Court of Directors Report,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=122&xywh=-5348%2C-1%2C17064%2C9857,f.56r,No Date,Court of Directors Report,
MS 25563,https://access.bl.uk/item/viewer/ark:/81055/vdc_100182442140.0x000001#?c=0&m=0&s=0&cv=123&xywh=-5348%2C-1%2C17064%2C9857,f.56v,No Date,Court of Directors Report,
