id	hash	name	lat	long	value	location_type_id	parent_id	spatial_extent_id
703	e8de5235096447be9b4e0b89baa213c8	Wye River	-76.18	38.85825	21008	3	38	NULL
704	84207cad8c5a4115919e49f0cb7b8dd2	Cecil County	-75.946324	39.57394	21009	3	38	NULL
705	588455bd83474069919b447f612bd413	Choptank	-76.326615	38.634564	21010	3	38	NULL
706	064027f3dc904c308c1692af2fff6174	Pocomoke	-76.407456	39.351002	21011	3	38	NULL
707	30fb8cdcef14446d83ae425ccbb9e88e	St. Mary's River	-76.539816	38.249979	21012	3	38	NULL
708	1d27119b3da94d1bb1f4cec77b908d4e	Londontowne	-76.558016	38.93575	21013	3	38	NULL
709	b51673825f544122bce056bca8fc76e2	Anne Arundel County	-76.5488	76.5488	21014	3	38	NULL
710	3ff176d8d18d4d1a8346606165176b6d	Warwick	NULL	76.5488	21015	3	38	NULL
711	bc8066be8a3f49c696ef1c8f19f880a2	Kent County	-76.132	39.2714	21016	3	38	NULL
712	0afcfc603a9c45218eb117287e96e203	Calvert County	-76.5026	38.495	21017	3	38	NULL
713	a7234df183c4411c9947416d77c24971	Charles County	-77.1025	38.5222	21018	3	38	NULL
714	d686b7e5d230421b9735ea50146618e9	Somerset County	-75.8534	38.086	21019	3	38	NULL
715	fe75c40543f3414c89a5604788346f5e	Frederick County	-77.4702	39.3845	21020	3	38	NULL
716	6054c8d0bc204124900f0da02a714136	Cambridge County	-76.0788	38.5632	21021	3	38	NULL
717	9d48259f04524098895b038ac41908d0	Dorchester County	-76.1784	38.4153	21022	3	38	NULL
718	e1d27cc64abc4412bfa714308ecb8f4b	St. Mary's County	-76.3637	38.106	21023	3	38	NULL
719	f0e5a7f3450f4b1baa33f0c715136adc	Snow Hill	-75.3927	38.1771	21024	3	38	NULL
720	ec45f01f0576474e8a7d3f733c53c249	Port of Tobacco	-77.0188	38.5114	21025	3	38	NULL
721	1542543cfb49419482126235893cb6d5	Eastern Shore	-75.6848	38.2102	21027	3	38	NULL
722	52fb1623618140b5b2346db612d110ac	Hollywood	-76.540226	38.376097	21028	3	38	NULL
2224	912bf94bde60422ab8130d6c6cbb7bf6	Nanjemoy	38.4559	-77.264344	21029	3	38	NULL
2225	e40dc09f9a704662acb2dfc5a78a1d7e	Lower Cedar Point	38.34304	-76.9766	21030	3	38	NULL
2226	c540d5cd0b7b45bdac3976958c962506	Nottingham	-76.41081	39.38415	21031	3	38	NULL
723	cbd198090d874a75b755775c516b4a33	Maryland, port unspecified	-76.45123	38.30897	21099	3	38	NULL
724	e56ee429c3f14394be80bcbdb35f8888	Elizabeth River	-76.35637	36.93469	21101	3	39	NULL
725	32f1b1dc067b4698b50a9c43601fd46d	Hampton	-76.3456	37.0297	21102	3	39	NULL
726	5ab5d419650846a0b9525b451e9d70ab	Lower James River	-76.38292	36.95002	21103	3	39	NULL
727	8f1ce4a2a9984708bb969afea54b3c0b	Norfolk	-76.19325	36.93295	21104	3	39	NULL
728	8b4e2aded1854833afc56f20aa1693d0	Northampton County	0	0	21105	3	39	NULL
729	b9c4b09e7fd34c2fa5322f3e3de025f8	Potomac river	-76.27	37.91873	21106	3	39	NULL
730	cf31d6fe54744b97bd189e3cfc259b6e	Rappahannock	-76.38813	37.59826	21107	3	39	NULL
731	1ec322e8dc724cb496effeb777547c08	South Potomac	-76.52077	38.10394	21108	3	39	NULL
732	c0e6e3242ce2440b8a9463165df6cd01	Upper James River	-77.38065	37.39727	21109	3	39	NULL
733	272588fcb47e4cbaa053f7077d705de8	Williamsburg	0	0	21110	3	39	NULL
734	fc50219de6b847eab2f70a5a5d017645	York River	-76.45376	37.2268	21111	3	39	NULL
735	561286d52168424597e2d96db1e95743	Vatt (location undetermined)	0	0	21112	3	39	NULL
736	ea55cd6e95814dea997a73fb6bfb1c1b	Accomac	-75.665484	37.719574	21113	3	39	NULL
737	cde9716761ca43febaa31bf8111f52e6	Urbanna	-76.574398	37.63764	21114	3	39	NULL
738	24bfd902a4164b379d5829d8747581fc	Richmond (VA)	-77.436	37.5407	21115	3	39	NULL
739	d4e6e0bfccbe47f1aa5127976538d27e	Hampton Roads	-76.297149	37.04803	21116	3	39	NULL
740	2248b5f6e0934fd2928ed3c7e1230be5	Alexandria	-77.0469	38.8048	21117	3	39	NULL
741	df91b5a38c19430c9848acdbfe761379	Petersburg	-77.4019	37.2279	21118	3	39	NULL
742	72d25d95bfe84f05996d77758958185e	Cumberland County	-78.246	37.5175	21119	3	39	NULL
743	1e5d27f72ffc4456aeffaf4d12e0dbff	Sussex County	-77.2405	36.9058	21121	3	39	NULL
744	9405256e553d41689321da5abbaf4a11	Eastern Shore	75.823	37.5398	21122	3	39	NULL
745	7d0f48aa8ca440e58a8078b276cefd15	Elizabeth	-81.3951	39.0634	21123	3	39	NULL
746	129f1a3186e4400b8893fede99ca7d17	Buckingham	-78.5545	37.5518	21124	3	39	NULL
747	1346f5f522ab4be4829a712f7d093a50	Prince William County	-77.6078	38.7839	21125	3	39	NULL
748	8ddd283f83244af9872257ba1240f135	Lynchburg	-79.1422	37.4138	21127	3	39	NULL
749	a390aa34a8d341169b8f91fb222abf12	Gloucester County	-76.5266	37.4099	21128	3	39	NULL
750	bfa5d518cafd44bcb5b658d8e561402f	Leesburg	-77.563	39.1157	21129	3	39	NULL
751	fc041a6ffa2646edbd53e8b5c4438d66	Portsmouth	-76.2983	36.8354	21130	3	39	NULL
752	9a8de39c58e54de790dfde832cf32322	Greensville County	-77.6078	36.6057	21131	3	39	NULL
753	2ab9dc4e98a14e5cb212e09cd30d52c3	Halifax	-78.9283	36.766	21132	3	39	NULL
754	35ff6d2b51da4b8f95b403107501d5fa	Essex County	-76.9643	37.9672	21133	3	39	NULL
755	f365786875b54c1a9e917df6c8796de2	Hardy County	-78.9288	39.0416	21134	3	39	NULL
756	272c2c168ae94fda9c339f886ee9e3da	Putnam County	-81.9098	38.4992	21135	3	39	NULL
757	619308bba6014e2f94682a2348093c8b	York County	-76.369	37.2104	21136	3	39	NULL
758	37b3d9f5713c42f2b59510b28d247dfb	New Virginia	NULL	37.2104	21137	3	39	NULL
759	6d206d6224504206a552c41cd5201600	Mathews	-76.3207	37.437	21138	3	39	NULL
760	bfe18f132e134745aa65a654b3b466d3	Jefferson County	-77.8825	39.306	21139	3	39	NULL
761	6fbf5f62319d499ba032f0e0f30dc50f	Kempsville	-76.1602	38.8268	21140	3	39	NULL
762	d81bfbb6574b4a48a7d360938b3245ec	Princess Anne	-76.0541	36.7508	21141	3	39	NULL
763	4725319575ec4f039930a354a28575d8	Warwick County	-77.4228	37.459	21142	3	39	NULL
764	6ca884762e01478989cc7e35717eca37	Yorktown	-76.5097	37.2388	21143	3	39	NULL
765	27a89b2d702043c39d3d6b304a803d60	Culpeper	-77.9961	38.4733	21144	3	39	NULL
766	1d3c277ae3294131a08f4216b526b51a	Dinwiddie County	-77.536	37.0769	21145	3	39	NULL
767	970fe8038b184fde846173633e40b210	Albemarle County	-78.6115	38.0567	21146	3	39	NULL
768	70b087e2a24849598ded3fe07515d373	Jamestown	-76.7752102	37.2116383	21147	3	39	NULL
769	aed334e848924f2aa6f27174bc4ce642	Bermuda Hundred	-77.27137	37.34154	21148	3	39	NULL
2227	87ac246a32ae478da8b2378fce2c7547	Georgetown	-77.029647	38.909644	21149	3	39	NULL
2228	611936a2d8e445239aab89444d7c0f28	Osborne's Landing	-77.38065	37.39727	21150	3	39	NULL
770	df71be0b562f497697f74c72b62b7f1f	Virginia, port unspecified	-76.45376	37.2268	21199	3	39	NULL
771	7c0f197106894295835dd32e06733e93	Bertie County	0	0	21201	3	40	NULL
772	8f3a868d445745baa8c0947ce5a513c8	Chowan river	-76.70618	36.24285	21202	3	40	NULL
773	03876cfc7262418293fe677751ccc802	New Bern	-77.0441143	35.108493	21203	3	40	NULL
774	d95bfdbb8ada48b5a9bd79cbbf06aae7	Hyde County	0	0	21204	3	40	NULL
775	1cc62739c758497cb2d3f5191b70e9a7	Roanoke	-75.6495	35.88368	21205	3	40	NULL
776	6c758f085ac340cc908bb4eee7a59375	Beaufort	-76.663819	34.718217	21206	3	40	NULL
777	6b2be85508324beda2ab63b3a5bc27dc	Brunswick	-78.202039	34.02754	21207	3	40	NULL
778	ee0c2579f77245e884700ddd3e3d39dc	Cape Fear	-78.484574	34.724508	21208	3	40	NULL
779	b5f5b46aa9574db98a9ff8ba2eaf18d8	Edenton	-76.6077212	36.057938	21209	3	40	NULL
780	7586dbc0443246be87604db8653d394d	Wilmington	-77.94471	34.2257255	21210	3	40	NULL
781	3922476f1aa344d989daa43251457320	Bridgeton	-77.02078	35.12154	21211	3	40	NULL
782	313b8e40ee07425d865decad3b62d2b4	Barnwell	-81.3587	33.2449	21212	3	40	NULL
783	d3eb07e9313949d29f4c6ea8fc1d4a4b	Halifax	-77.5894	36.3285	21215	3	40	NULL
784	419055e6731c4a1faf7821c02959f18d	Elizabeth City	-76.251	36.2946	21216	3	40	NULL
785	79d90f8901ee42fb9a0aea181ad6062a	Gates City/County	-76.7699	36.5038	21217	3	40	NULL
786	86065d4bce2b4041ac0ea86b7f553cf2	Salisbury	-80.4742	35.671	21218	3	40	NULL
787	c3ce8d382dbf4fcfb1742612579aa9b0	Hanover County	-77.8825	34.2155	21219	3	40	NULL
788	5baeaf4c0c224bf98da1d9e46b10e3c8	Franklin County	-78.2427	36.0741	21220	3	40	NULL
789	9a5a3d68a5714611bda239492a8a478b	Granville County	-78.6115	36.2799	21221	3	40	NULL
790	e62d1b37924c45d7a3fe62d4b5f9434e	Asheville	-82.5515	35.5951	21223	3	40	NULL
791	d1c3218045cd48bb9dfdef03586e3fb1	Pasquotank	-76.3174	36.2927	21224	3	40	NULL
792	3a9f802e97c64f4b9c59c000fc4c9211	Randolph County	-79.8297	35.745	21225	3	40	NULL
793	044de6d501e447bfadc4cb1018d0f592	Stokes County	-80.2321	36.4244	21226	3	40	NULL
794	addc4b15d3144942a8578a3840921b9c	Fayetteville	-78.8784	35.0527	21227	3	40	NULL
795	49bd2653a7444ddaae6aa1045a4a320e	Jackson	-77.4214	36.3896	21228	3	40	NULL
796	aa46365d61594e6192f6fae81d29e9a9	Portsmouth	-76.072402	35.06972	21229	3	40	NULL
797	1f0f01fc8c444d4e8cf94105ac51e03e	North Carolina, port unspecified	-75.6495	35.88368	21299	3	40	NULL
798	e21bd962b89646c9bcb24653e396e4da	Beaufort	-80.67	32.43139	21301	3	41	NULL
799	b9870c0a02dd4125b92cdcd5c08d8d48	Charleston	-79.93554	32.78096	21302	3	41	NULL
800	012e078f616c4c4ca28448306a73ae8b	Georgetown	-79.293807	33.367434	21304	3	41	NULL
801	6432a79e16bc43fe84964fe150b2b2c1	Amelia Township	-80.78	33.67	21305	3	41	NULL
802	1821e2df50cf40a397c44bae86fbf27d	Dorchester	-80.17116	32.9486	21306	3	41	NULL
803	952d8b624e0446299f3467a784536313	Darlington	-79.8762	34.2999	21307	3	41	NULL
804	a78f9f534c24413086132be1e87dda3f	Greenville	-82.394	34.8526	21308	3	41	NULL
805	f47207b2ab0448c193f70fab64a11825	Camden	-80.607	34.2465	21309	3	41	NULL
806	8b87507608f5473cb0db7e33651c84ad	Sumter	-80.3415	33.9204	21310	3	41	NULL
807	a9653139da974866a5c315d059a235c1	Waccamaw	-79.2945	33.3768	21311	3	41	NULL
808	1b71ec1d14944b25b037c7cbfae2db67	Columbia County	-81.0348	34.0007	21312	3	41	NULL
809	469094cd6be84a1f834e564f60a0ce2a	Aiken Co, SC	NULL	34.0007	21314	3	41	NULL
810	5c2309bf2b334abb92d8e6f137b36254	Edgefield County, SC	NULL	34.0007	21315	3	41	NULL
811	bcfdc86c02034db1b55e807c79805568	Richmond County, nr Augusta, SC	NULL	34.0007	21316	3	41	NULL
812	2dd2303729cc4512a2c461983e6bbba1	Augusta, SC	NULL	34.0007	21317	3	41	NULL
813	ffb08e066e7f466b9dd8d3a2d73bfb69	South Carolina, place unspecified	-79.93554	32.78096	21399	3	41	NULL
814	63cf0b5355d644af90550f63847c031a	Savannah	-81.1	32.0833	21401	3	42	NULL
815	c208e67335344eb49884a89b3b3c8a3e	Sunbury	0	0	21402	3	42	NULL
816	c1546844834e4f5d8fed247bffdcf373	Tybee Island	-80.84567	32.00021	21403	3	42	NULL
817	34a133ab82c04bc4a589612bd0297bae	Cumberland Island,Georgia	81.4484	30.8511	21404	3	42	NULL
818	a0f717dccf124994b9bb5607e905b8cc	Jekyll Island	-81.421653	31.051124	21405	3	42	NULL
819	e1ec430a98e34e76a527d4f5033fc89d	Augusta	-82.0105	33.4735	21406	3	42	NULL
820	7c80ac94fe014d72ae55205a806fef35	Bainbridge	-84.5755	30.9038	21407	3	42	NULL
821	da06f2a070e3436fbb6b48d07286554f	Baker County	-84.4803	31.2816	21408	3	42	NULL
2229	20e3cb16afb44efb814c2cb1d1ad13ea	Darien	31.367657	-81.434678	21409	3	42	NULL
822	2d2a4650da6d4ba8b7739337fbe23d73	Blakely	-84.9341	31.3777	21411	3	42	NULL
823	16e10e2d766e4f9d842dd0280a5810ea	Burke County	-81.9535	33.0888	21412	3	42	NULL
824	f0e355b368504ce2975fb62d6c4254b7	Columbus	-84.9877	32.461	21413	3	42	NULL
825	5b369eb3dc354ffa8cf112d8038a5fea	Crawford County	-83.9744	32.7091	21414	3	42	NULL
826	3d798babbd394e06855edcf93314c0a4	Effingham	-81.3839	32.3781	21415	3	42	NULL
827	dc224a29ec594d74ba5bb0efad48cce7	Early County	-81.3839	32.3781	21416	3	42	NULL
828	7d86955eaa814a67b531d2c3f7609b9c	Fort Gaines	-85.0472	31.6091	21417	3	42	NULL
829	393a0e151a7c412f9b00e684b82ed206	Houston County	-83.6348	32.422	21418	3	42	NULL
830	fa187b7f6f604638b714999aba65017f	Macon	-83.6324	32.8407	21419	3	42	NULL
831	cdd1d74cd9a04bc3b0656a675265c7d0	Madison	-83.4679	33.5957	21420	3	42	NULL
832	b261c27c2d5f46dd832e5a01f8ce804b	Oglethorpe	-84.061	32.2938	21421	3	42	NULL
833	cf7403ac47ae492b82628ef00259acdf	Monroe County	-83.8897	32.9747	21422	3	42	NULL
834	83ad9f5d82a44635abff5712d5fc20b3	Randolph County	-84.6897	31.7913	21423	3	42	NULL
835	6884e1b9e3f94b9bb1e7ebd7be22ddea	Thomas County	-83.8473	30.8417	21424	3	42	NULL
836	25c86157b2d6437e8d808fb24ace802a	Screven County	-81.6035	32.7075	21425	3	42	NULL
837	a63dae2e79db4085bdbe6350a569f3de	Jones County	-81.6035	32.7075	21426	3	42	NULL
838	527c9e28422f4477b219ec1627010ef3	Troup County	-85.0233	33.0699	21427	3	42	NULL
839	ffbf07f6945840d4a53cca44f2ad723c	Sanderville	-82.8101	32.9815	21428	3	42	NULL
840	5d86627db3e94263813e619b895c2ef0	Fayette County	-84.4803	33.4502	21429	3	42	NULL
841	452cbdc32635477db51b2aff8fdf24b3	Georgia, port unspecified	-81.1	32.0833	21499	3	42	NULL
842	430c211b51064f13b98297734dfae52e	St. Augustine	-81.3147	29.8944	21501	3	43	NULL
843	336b85a8811747549ad5a3980457cc83	Pensacola	-87.1815	30.55812	21502	3	43	NULL
844	193ff39d84be4b549ad0efb8bd2308c3	Amelia Island	-81.442	30.687	21503	3	43	NULL
845	a0695feb77004ca28d53be9cbec16dc4	Key West	-81.78403	24.55917	21504	3	43	NULL
846	67f2147ddc9641bfa2ed269b5c8ed099	Indian River	0.0001235	0.0001235	21505	3	43	NULL
847	31c31c71aae945a79f64674d493360bb	East Florida	0.0001235	0.0001235	21506	3	43	NULL
848	6e9b2cea5f654d2b82ad9491c26a69ce	Tampa	-82.4572	29.9506	21507	3	43	NULL
849	a3e30172bf5d4e009faab886f3babf9b	Apalachicola	-84.9832	29.7258	21508	3	43	NULL
850	8dd611ffb0094997838f8cbea671b0a0	St. Joseph	-85.303	29.8119	21509	3	43	NULL
851	6ce875b7ff62400baa3a6b7cbf51bd01	Magnolia	NULL	29.8119	21510	3	43	NULL
852	c182fef35395476d89195bcef5018edb	Port Leon	-84.195	30.1308	21511	3	43	NULL
853	0cb2cb3e3b154601898f1226ca291768	St. Marks, FL	-84.2063	30.161	21512	3	43	NULL
854	1594b6bdf4c9446cb7a8981266c8a0e9	Indianola	-80.7145	28.3964	21513	3	43	NULL
855	aa6b88ea79704d3fa96c9e49b9c8a991	New Smyrna	-80.927	29.0258	21514	3	43	NULL
856	9ea5bc4c4c71426889052e235a96a8e5	Cedar Key	-83.0351	29.1386	21515	3	43	NULL
857	a9700c2208ff4d158e42d30b0659dd38	Jacksonville	-81.6557	30.3322	21516	3	43	NULL
858	14654a7f20cb4ff488868af624ee322b	St. Andrews	-85.6948	30.1463	21517	3	43	NULL
859	73efe60ffaae4ee7b41f02dadf885ee2	South Port	NULL	30.1463	21519	3	43	NULL
860	670a5a60e77c4c5784050c852462ed30	Pawcatuck	-71.8337	41.3773	21520	3	43	NULL
861	48e3b65ce2864f009b7b7d31f9e5166d	Madison County	-83.507	30.4586	21522	3	43	NULL
862	e49535107aa342029dec0d77d07b9dae	Benton County	-82.6607	30.4866	21523	3	43	NULL
863	1aeb2f51c5334293954c53c659cab737	Columbia County	-82.6051	30.1813	21524	3	43	NULL
864	08bce2e5fa0b45a894c2603857d21517	Gadsen County	-84.6479	30.5563	21525	3	43	NULL
865	7e82f8b194004630b56330a345595722	Hernandez County	-82.4753	28.5579	21527	3	43	NULL
866	36379cd3a2c744fd946eb99de1653f9b	Jackson County	-85.1894	30.7151	21528	3	43	NULL
867	39c353a268184225a1901cbce2911ff5	Hickstown	-83.507	30.4586	21529	3	43	NULL
868	86ec639483e34e2cb42b40f344760150	Jefferson County	-83.8897	30.4312	21530	3	43	NULL
869	985ebb80343544a4a9dbace295828c80	Newport	-82.7198	28.2442	21531	3	43	NULL
870	56effe0d7aa34289bd37607cd37cd72d	Quincy	-84.5911	30.588	21532	3	43	NULL
871	c2aec8e291b247f09a37b4866c335e40	Washington County	-85.6846	30.5487	21533	3	43	NULL
872	d096db8281cc454f8e40cb783c7b6d89	Tallahassee	-84.2807	30.4383	21534	3	43	NULL
873	8ad8c02ca8fd49b185b4a017d021bd13	Woolsey	-87.2883	30.3557	21535	3	43	NULL
874	bc20b760f7074a4893580a4e23f801bc	Florida, port unspecified	-81.3147	29.8944	21599	3	43	NULL
875	f5e371a4880d4600b6c8535fc0b84e55	New Orleans	-90.066667	29.95444	21601	3	44	NULL
876	9a621378e2714749832af93aa5fa1810	La Balise	-89.1072	29.1222	21602	3	44	NULL
877	f104ffddc6a14490aa47384778041c54	Louisiana	-92.67	29.52468	21603	3	44	NULL
878	0515875f5c1b4e4ebaa19e527fc8c812	Biloxi	-88.94993	30.39195	21604	3	44	NULL
879	5ef3060d843944c987e5abaaa0503a95	Mississippi	-89.28	30.30501	21605	3	44	NULL
880	ea06f121177547cebedd418f5eb0ae8e	Mobile	-88.04306	30.69444	21606	3	44	NULL
881	26256ac0b978462a9b60e1b95d8866f3	Vicksburg (MS)	-90.886714	32.317838	21607	3	44	NULL
882	da064e5001524f3a8b5aa4375f4d5534	Alexandria, Rapides Parish	-92.4451	31.3113	21608	3	44	NULL
883	1aabeed770db45fda23fb033b3eb05b3	Ascension Parish	-90.9438	30.2017	21609	3	44	NULL
884	929b58a3dff0424f89889493fb67d200	Assumption Parish	-91.0969	29.9233	21610	3	44	NULL
885	0af5d354afb3458e90fd27a293b11b5c	Lafayette Parish	-92.0198	30.2241	21611	3	44	NULL
886	d8f578e6df204102a537b6c09f1ca992	Wilkinson County, MS	-91.2891	31.1646	21612	3	44	NULL
887	2f9a20940079419daea4ad2336a7e30b	Avoyelles Parish	-92.0665	30.9712	21613	3	44	NULL
888	7984cc58ee7146d6a2407e249bf83604	Macon County, AL	-86.6846	32.3731	21614	3	44	NULL
889	3a87cc421f7e40609c82ec8cf6181316	Bayou Sara, West Feliciana Parish	-91.3937242	30.7715718	21615	3	44	NULL
2230	1589d85bf90c4896a3f4510061b8809d	Pontchartrain	30.173218	-89.748511	21616	3	44	NULL
890	c07d848f60bd4babbed3935e2ef586f3	Catahoula Parish	91.9099	31.7053	21617	3	44	NULL
891	0b975ff4116146b5ba7b2549bbbd3ab4	Claiborne Parish	-93.0176	32.7723	21618	3	44	NULL
892	2c12ceb13ed44215a40ae1da491947b0	Donaldsonville, Ascension Parish	-90.9929	30.101	21619	3	44	NULL
893	fcfe2405e5ab41be81613d23e407f5db	East Baton Rouge Parish	-91.0969	30.5694	21620	3	44	NULL
894	5d4a38d9b1724e759f60ca9c1eae2a6a	East Feliciana Parish	-91.0203	30.8459	21621	3	44	NULL
895	62ac713d38cd4c15a42ca1cff052920d	Union Parish, LA	-92.3814	32.7859	21622	3	44	NULL
896	712dc116124f46409ea23646f74f18ae	Greenville, Jefferson County, MS	-91.0377	33.3997	21623	3	44	NULL
897	a152da7a1dab47219e140c8ea144cda9	Hempstead County, AR	-93.6623	33.653	21624	3	44	NULL
898	46b76660e5ef41a2af83ede0ed51629d	Huntsville, AL	86.5861	34.7304	21625	3	44	NULL
899	33923357b6054015998858390c368121	Iberville Parish	-91.4048	30.2899	21626	3	44	NULL
900	fab88cb4162c4286aef671af72fc6378	Jefferson Parish	-90.1121	29.6499	21627	3	44	NULL
901	dd83d0ed187141d2aaa02c7c6f682289	Lafourche Parish	-90.5258	29.6952	21628	3	44	NULL
902	5e5d35f95c91409692f8f033e162978e	Livingston Parish	-90.6773	30.434	21629	3	44	NULL
903	d99413629c9d45eca58a480ab5b1bac2	Amite County, MS	-90.8294	31.1684	21630	3	44	NULL
904	f09b0e03e31447c3b677ff47e6a1700b	Adams County, MS	-91.2891	31.5305	21631	3	44	NULL
905	a52f5af5ad3949af84fde3dc31444724	Alabama (port unknown)	-86.9023	32.3182	21632	3	44	NULL
906	0d39caa3b670421195025daf44d9d0c0	Natchitoches Parish	-93.178	31.6801	21633	3	44	NULL
907	053f36ec43d94c839ccfc6973da6d40d	Warren County, MS	-90.7913	32.3989	21634	3	44	NULL
908	451242e65e8d4e039c4e33c423621595	Africatown AL	NULL	32.3989	21635	3	44	NULL
909	0de48330fcdf4b19b4cb74ed76ae2612	Orleans Parish	-90.0715	29.9511	21636	3	44	NULL
910	1a2f33812349482eba4cc8054ed0acd3	Ouachita Parish	-92.2237	32.4272	21637	3	44	NULL
911	c7cb1a061b8d46f8bef282a3c9808a88	Plaquemines Parish	-89.4742	29.324	21638	3	44	NULL
912	fa490f3dd42a49f384e5b63bbec530dd	Porterville, AL	-85.8208	34.3212	21639	3	44	NULL
913	bb6d4ac6be754137a86110ee20bcef93	Rapides Parish	-92.539	31.1461	21640	3	44	NULL
914	50c27d48f676456c881d595c9a59bc93	St. Bernard Parish	-89.3227	29.8798	21641	3	44	NULL
915	5c89ad9aa8f14dd19247533657e9c37d	St. Charles Parish	-90.3372	29.9274	21642	3	44	NULL
916	66766893c9934abba3afd805af49da9d	St. Helena Parish	-90.6773	30.8022	21643	3	44	NULL
917	84307699dff14e25bf608dcdbb0475f8	St. James Parish	-90.7913	30.0179	21644	3	44	NULL
918	88826483a07944ebbb7daff4c7969075	St. John the Baptist Parish	-90.488	30.1118	21645	3	44	NULL
919	0805a06df1054aac81a170f3743e7419	St. Landry Parish	-92.0665	30.6037	21646	3	44	NULL
920	81f5f90e702c459d841095e9f718956b	St. Martin Parish	-91.7539	30.2396	21647	3	44	NULL
921	a15214ce1c944b7b85871fee116d6513	St. Mary Parish	-91.4435	29.503	21648	3	44	NULL
922	b7ac83186f8b4624a21f471e4aa0c230	Washington Parish	-90.0747	30.8039	21649	3	44	NULL
923	9e2e92c653fe4cdabca7200f5c10c36e	West Baton Rouge Parish	-91.3276	30.4751	21650	3	44	NULL
924	acef8cab5cf7421a905923278d6d3be6	West Feliciana Parish	-91.4048	30.8423	21651	3	44	NULL
925	5c99bd51b984485a92e30abf25a193a1	Baton Rouge, LA	-91.1871	30.4515	21652	3	44	NULL
926	6042deebb70d47af9a1b4f574f5469bf	Clarke County, AL	-87.7763	31.7002	21653	3	44	NULL
927	0d50b9bb31284437a6af77bedc0adbc1	Natchez, MS	-91.4032	31.5604	21654	3	44	NULL
928	b8c7d1561046494aa6b801e1f4b56a54	Concordia Parish, LA	-91.6372	31.4809	21655	3	44	NULL
929	5774de1c51eb457db65afaae57e2a5a6	Madison Parish, LA	-91.2891	32.4402	21656	3	44	NULL
930	dbedc2f406774e019617123e9312e4cf	Point Coupee Parish, LA	-91.5984	30.6102	21657	3	44	NULL
931	b0dc156d9d0943b29316dd4673742c30	Cherokee County, AL	-85.6846	34.1665	21658	3	44	NULL
932	801820506d054f8c9fb57d6b0e08f592	Baulding, MS	-89.0376	32.0307	21659	3	44	NULL
933	33ec73722034446bb1bc6a3a02fc9a9c	Brandon, MS	-90.0014	32.2789	21660	3	44	NULL
934	293e7f2dc7714a039e4ce9c36f8db144	Claiborne County, MS	-90.9438	31.9438	21661	3	44	NULL
935	db6f6c2558f2438c867db83809c2aab5	Columbus, MS	-88.4273	33.4957	21662	3	44	NULL
936	3c5dc00758f0410abbe246a65b3e2882	Port Gibson, MS	-90.9817	31.9608	21663	3	44	NULL
937	eec5c13e41364e0f83e50d3303901b75	Franklin County, MS	-90.8675	31.4884	21664	3	44	NULL
938	6bf63b81b8f74d5cad2c43f7dd4c6598	Greenwood, MS	-90.1795	33.5162	21665	3	44	NULL
939	9620de06f2f04381be76bdeb4a6ef740	Hinds County, MS	-90.3748	32.2648	21666	3	44	NULL
940	a80a72f689304896a6e06428112101f9	Jackson County, MS	-88.5565	30.4278	21667	3	44	NULL
941	952dedd7fdde489d99120025d00ea467	Jackson, MS	-90.1848	32.2988	21668	3	44	NULL
942	5005f43ffc594999805904e0f3210b23	Bigbee, Washington County	NULL	32.2988	21669	3	44	NULL
943	764d0a746e7841589e221c77151bb65b	Carroll County, MS	-89.9253	33.528	21670	3	44	NULL
944	455062c4571347e18fa6782f12164ef0	Lawrence County, MS	-90.0747	31.537	21671	3	44	NULL
945	d969ad8d46d0404394b4ae91f00b60a9	Panola County, MS	-89.9253	34.4198	21672	3	44	NULL
946	d562ef2bd83947488e5f54cb87ad396a	Vicksburg, MS	-90.8779	32.3526	21673	3	44	NULL
947	64d89332c9014938800ccdf0a7701ab1	Princetown, MS	NULL	32.3526	21674	3	44	NULL
948	e61eba9d8a8843e4a38d7968d6f87401	Baldwin County, AL	-87.7763	30.6011	21675	3	44	NULL
949	838ef62a7ecb4a90b41a3942e1832290	Monroe County, AL	-87.4604	31.5119	21676	3	44	NULL
950	267ae42c4f134852b42b65c4cd1691b8	Lowndes County, AL	-86.6611	32.2215	21677	3	44	NULL
951	9a8e23c950b24131bd350115444e33a6	Montgomery, AL	-86.3077	32.3792	21678	3	44	NULL
952	6b5a45ba4bc64932b098647aeed7fec0	Franklin, LA	-91.5015	29.796	21679	3	44	NULL
953	14eeec854d06484d9ab51c276a3312f4	Mooresville, AL	-87.3247	31.5279	21680	3	44	NULL
954	a18f8e268af3414d912c39998a290576	Perry County, AL	-87.3016	32.5989	21681	3	44	NULL
955	fdbd360df8274a4e9f04ef3a19d1b271	Selma, AL	-87.0211	32.4074	21682	3	44	NULL
956	ef77aaee4a7642aab1c641b9b1469de4	Talledega, AL	-86.1058	33.4359	21683	3	44	NULL
957	f1651f382a794e2eb3cd24bbdd7cb55c	Shelby County, AL	-86.661	33.3039	21684	3	44	NULL
958	e11a10ca7ccd4369a16ab5d1ede16789	Wilcox County, AL	-87.3414	32.0105	21685	3	44	NULL
959	87a60189b4ee4f19a99c1f365b2897bc	Barbour County, AL	-85.355	31.8173	21686	3	44	NULL
960	431eeedcd2284c7ea6f7b638d85a6163	Benton County, AL	-86.8178	32.3068	21687	3	44	NULL
